308797036550045697,"('michigan, us', 'united states')",,"[43.20506602, -82.67008351]",eastern time (us & canada),,kylefraley3,@mendozakaleb shut the hell up and go to bed,happy
308797036600389632,"('bryan, tx', 'united states')",,,central time (us & canada),,cjanicek4,@djrodriguez_ yeah i think you're probably right lol,happy
308797036520697856,"('lansing, mi', 'united states')",lansing mi,"[42.72777121, -84.53385425]",pacific time (us & canada),,flyaa_,think ill just go to sleep.,happy
308797036780724224,"('ortonville, mn', 'united states')",:),"[45.30268218, -96.44051844]",central time (us & canada),,jenny_delage,@gavynhansen i think she's pretty cool too!,happy
308797036864630785,"('cleveland, tx', 'united states')",,"[30.3375183, -95.08381295]",none,,yung_khalifa_,all bitches of this shit walkin round like some zombies,happy
308797036965289985,"('lewis and clark, mo', 'united states')","florissant, mo","[38.7987271, -90.3673689]",central time (us & canada),,blondetourage13,"""@busfulofhippies: @blondetourage13 goodnight puddin cup, have wonderful dreams filled with wonderful things. (:"" your so cute lol",happy
308797037942546433,"('johore, malaysia', 'malaysia')",,"[1.32193514, 103.82516111]",singapore,,vahlahweeeee,"swim time baby, swim time! @ raffles town club pool http://t.co/lkpgk7caoe",happy
308797038122909697,"('southaven, ms', 'united states')",somewhere off i-55 ,"[34.96333, -89.97302]",central time (us & canada),,jwootv,@letdajooseflow shit...that's one more than i got from that site...,happy
308797038219382784,"('louisville central, ky', 'united states')","louisville, ky","[38.22595689, -85.76153591]",none,,larsworth499,@natgshi @annaewade they obviously are creepers,happy
308797038341013505,"('college station, tx', 'united states')","butler ,tx","[30.5896327, -96.33752346]",none,,ernestbecks,tweedle dee and tweedle dum,happy
308797037841879040,"('tamaulipas, mexico', 'mexico')",fuck town,"[26.32576932, -97.50431084]",central time (us & canada),,castinemachine,@hell_doe @timescanner @graugirl @rgslcr bed of hot coals. useful. powerful. occasional spitting flares. only the skilled walk across you.,happy
308797038349402112,"('ventura, ia', 'united states')",,"[43.13394138, -93.44012988]",central time (us & canada),,mirandafreddy,"@miranduuuuh yes! i just hope it's not too short, cuz your tall but i never got it hemmed or anything so hopefully it'll work :)",happy
308797038601068544,"('louisiana, us', 'united states')",,"[30.6667708, -92.2759138]",none,,knfontenot12,you can tell how i feel through my actions.,happy
308797038622044161,"('hermitage, pa', 'united states')","hermitage, pa","[41.2441699, -80.517499]",quito,,marcuspiva,"lemme say it like this.. i run 724.
fuck your opinion. fuck what you say. i know im a fucking problem. (spiva - 724) yall dont even know.",happy
308797038894665729,"('south carolina, us', 'united states')",new york queens,"[34.74421109, -80.78041033]",none,,lyrical_jo3,shit running through my head#notgood,happy
308797039020494848,"('keene, nh', 'united states')",,"[42.92874808, -72.27951391]",none,['gameover'],c_mcguiness,"""this little girl ask me to clean sand out of her toes and that was it"" #gameover @sage2594",happy
308797038747848706,"('michigan, us', 'united states')","ann arbor, michigan","[42.4131387, -83.48459646]",eastern time (us & canada),,ali_ismail014,@alainakastl lmao you will not change 16 years of brain washing,happy
308797039200829440,"('austin, tx', 'united states')",texas,"[30.27605781, -97.73224785]",central time (us & canada),,txsportzfan,@tsc_hookem @espn i'm very proud of @pap_33 and rear if horns,happy
308797039116972032,"('cape girardeau, mo', 'united states')",crazy cape g,"[37.299026, -89.54712849]",hawaii,,dustin_wilder10,@kas_wol we will discuss conditions after the a lol,happy
308797039255363584,"('detroit, mi', 'united states')",detroit made me,"[42.38309762, -83.15715565]",eastern time (us & canada),,ionlywantdatop,"that shit still killing me... ""even yo own friends""",happy
308797039376990209,"('michigan, us', 'united states')",paw paw,"[42.23010258, -85.93220463]",atlantic time (canada),,that_freshboy23,i swear my boy cisco and i think alike he could be my blood brother lol,happy
308797039465082880,"('watford, hertfordshire', 'united kingdom')",watford ,"[51.6712434, -0.4002259]",london,,olliebroughtonn,so tired my eyes are falling cross eyed,happy
308797039486070785,"('houston, tx', 'united states')",houston,"[29.631057, -95.4433497]",none,,i_maketacos,dont hate on me because i got sponsors.,happy
308797039427325952,"('bandar kuala lumpur, kuala lumpur', 'malaysia')","klang, subang and cheras","[3.15426, 101.71054]",kuala lumpur,,feizal_z,massive headache!,happy
308797039590907904,"('', '')",thailand,"[13.61466708, 100.833829]",bangkok,,nongzeraroid,"i'm at assumption university's aquatic center (bang sao thong, samut prakan) http://t.co/bjajpa64zb",happy
308797039632871424,"('litchfield, il', 'united states')",,"[39.18029807, -89.63005423]",central time (us & canada),['youveexperiencedlitchfieldfootballif'],connersimmons24,#youveexperiencedlitchfieldfootballif you sleep in the locker room because the refs were 2 hours late,happy
308797039695761408,"('frontenac, ontario', 'canada')","ottawa, ontario",,eastern time (us & canada),,naushinvighio,"if you follow me and wait until i follow back, then unfollow......seriously bro?!",happy
308797039922257920,"('rockford, il', 'united states')","rockford, illinois",,central time (us & canada),,itsjustme_ac,@allie_nichole hi where are you? i will have no1 to make snow angels with tomorrow and eat ice off trees.,happy
308797040006135808,"('cuyahoga falls, oh', 'united states')",c falls where the fuck else,"[41.133964, -81.5017617]",none,['thatbasketballlife'],zainsullivan,@adamstevens17 oh lol #thatbasketballlife,happy
308797040689815552,"('south carolina, us', 'united states')",darlington sc,"[34.3031029, -79.8873548]",hawaii,,only_one_me_93,i think ima cut em loose cnt deal with the distance!!,happy
308797040543019008,"('avondale, az', 'united states')",,,arizona,,ayekarleee,"i have to stop bringing my school book home i never even open it, stays in my bag",happy
308797042447249408,"('welby, co', 'united states')",,"[39.84916213, -104.9643927]",none,,gigigroves,even the best fall down sometimes,happy
308797042589847552,"('dothan, al', 'united states')","headland, al",,none,,longschlonga,@iamjglaze its jux crazy how things are,happy
308797042979926017,"('washington, us', 'united states')",tacoma | graham,"[47.1652122, -122.4420911]",pacific time (us & canada),,bradlitionnahh,@dakotasmith70 well i wish the weather allowed us too. he says no and makes it rain on them hoes.,happy
308797042896027649,"('texas, us', 'united states')",bowling green,"[29.72581298, -95.82914546]",pacific time (us & canada),,dan_iiiii,@tsemancik get out of those snapchats! you're mean!,happy
308797043462266880,"('athens, tx', 'united states')",some place named marshall,"[32.19529216, -95.85869601]",central time (us & canada),,_funkyjordan,@mlkort that video you got me to watch. lol,happy
308797043525156864,"('waimalu, hi', 'united states')",,"[21.38757548, -157.9401111]",hawaii,,daaamnmaddien,i have this obsession where i have to put on scented lotion right after i shower or else i feel incomplete.,happy
308797043919433728,"('los angeles, ca', 'united states')",california & malaysia,"[34.25130891, -118.60526248]",pacific time (us & canada),,nellie_wong,@giulianarancic when r u coming back from vacation? miss you already!!,happy
308797042979913728,"('lynwood, ca', 'united states')",,"[33.93045867, -118.21012797]",none,,kymberleexo,"smh he blocked me
rt if you cried fav if you're heartless http://t.co/attxoop6xc",happy
308797044091404289,"('scottsboro, al', 'united states')",,"[34.65532983, -86.06209857]",eastern time (us & canada),,sheenaestes,@thereptile56 obviously you neeeeed a better team. me and @sas713 killed it,happy
308797046339555328,"('toronto, ontario', 'canada')",,,eastern time (us & canada),,kevintrantweets,music is music chillax,happy
308797046305988608,"('kentucky, us', 'united states')",,"[38.02979757, -89.56061038]",eastern time (us & canada),,chris_cotton897,@kaylin_dixon3. so? they still will i cracked the back of mine and broke my lock bottom and they sent me one for free,happy
308797047014838272,"('chickasawba, ar', 'united states')",blytheville,"[35.9434353, -89.81434671]",none,,setheatmon,haha! he got her alright! why she still text me? huh? i ain't never said she was my girl either! i'd tell ya if i did!,happy
308797047249707009,"('bath, mi', 'united states')",,"[42.77193779, -84.4872536]",atlantic time (canada),,alix_zinser,i'm drugged in the head @katie_zinser,happy
308797046599585793,"('scottsdale, az', 'united states')","london, england ",,arizona,,twbabyboo,"max george, the wanted #3 http://t.co/tldbbz3cbl",happy
308797047509774336,"('moberly, mo', 'united states')",above you,,mountain time (us & canada),,4everjaysmith,"@skywalker018 ayee, my bro4life ... love u homie! thinking bout ya no homo just becuzz",happy
308797047602024448,"('toronto, ontario', 'canada')","north york, toronto, canada","[43.7292284, -79.4800183]",alaska,,czaaaa_,@mariakhayra hell yeah !! i talked to him during our lunch . :d haha.  you better go tomorrow ;),happy
308797047660752896,"('royal palm beach, fl', 'united states')",royal palm beach fl 561,"[26.69870898, -80.21659557]",quito,,ladytee3_,sometimes it's hard telling the one you love your passed cause you don't know there reactions,happy
308797047807541249,"('oakland, ca', 'united states')","oakland, cali","[37.78394, -122.20994]",none,['takeaseat'],imeleah,#takeaseat if you don't listen to @treysongz,happy
308797047765598208,"('los angeles, ca', 'united states')",dtla,"[34.04814364, -118.25194359]",pacific time (us & canada),,benjamingodfre,dude i just almost burned my loft down with this sage. smoke alarms and errythang @ benjamin godfre llc http://t.co/yw91lvmopi,happy
308797047790776321,"('south carolina, us', 'united states')",,"[34.34602254, -79.44332234]",none,,jacahay99,@famous_some_day @mcnastylurkup15 ohhh shit trey looks like jb smoove of the real husbands of hollywood.,happy
308797047912419328,"('oklahoma, us', 'united states')",,"[35.30388354, -96.85940388]",mountain time (us & canada),,victoriamrich,i really want some sunny d. but i don't wanna get up,happy
308797048008867840,"('monfort heights east, oh', 'united states')",up up & away,"[39.1860702, -84.58823023]",quito,,carteckes,my life just needs to do a 360 for the better,happy
308797048117948416,"('santa rosa, ca', 'united states')",,"[38.45403414, -122.71262863]",pacific time (us & canada),,bigmendo,bogut putting in some quality minutes.,happy
308797048096964608,"('plantation, ky', 'united states')",ya mama's closet (;,"[38.2836219, -85.5905585]",hawaii,,thenext_bj3,"""@cold_heart__: i hate a broke bitch !""",happy
308797048193445888,"('olympia west, wa', 'united states')",,"[46.95470973, -122.87310692]",none,,maddychace,she's nice 2 me @jesschace http://t.co/fqrqjdyhgc,happy
308797049300721664,"('bloomington, in', 'united states')",fairyworld..,"[39.17122999, -86.50878224]",eastern time (us & canada),['ifiruledtheworld'],t_harris5,#ifiruledtheworld  brittney griner would be in the nba..,happy
308797050705809408,"('gracewood, ga', 'united states')",on your mind,"[33.366354, -82.1118549]",none,,dreamgurl_4u,i be talking to ppl and they ask me to repeat myself and i do it...then realize they making fun of my new orleans accent smh fuckers lol,happy
308797050865217536,"('', '')",kuwait uae ,"[29.16665373, 48.09798982]",baghdad,,as_aldhaif,"i'm at american college of the middle east (acm) (ahmadi, al ahmadi) http://t.co/vgfsiu8uhg",happy
308797051142033409,"('san diego, ca', 'united states')",coronado ca ,"[32.7062705, -117.1556998]",eastern time (us & canada),,chefdaveb,"""best job in the world"" reincarnated: 6 jobs nationwide in $4m push http://t.co/oqosl4qwh3",happy
308797051217514496,"('hinckley, ut', 'united states')",,"[39.3217669, -112.6673824]",none,,madison_gene,sometimes i want someone to ask me if i'm ok and really care. not just ask to be nice.,happy
308797051297206272,"('cohoes, ny', 'united states')",,"[42.77218929, -73.70835884]",quito,,zeebad,"ivana always puts on a scary movie,the. goes to sleep on me",happy
308797051272040448,"('kindersley, division no. 13', 'canada')","edmonton, ab",,pacific time (us & canada),,therorygroom,i guess it's true what they say about saskachewan. it's a dump.,happy
308797051129458688,"('south carolina, us', 'united states')","charlotte, nc","[35.1627797, -80.9244269]",none,,you_rox,@dossantosmarvin idk but i'm starting to get annoyed ! why can't you sleep?,happy
308797051662123008,"('oswego, ny', 'united states')",,"[43.45253762, -76.53455332]",central time (us & canada),,every1lovesa_bj,world of jenks is one of the best shows on tv,happy
308797051825688576,"('homewood, al', 'united states')","birmingham, al","[33.47792033, -86.7884892]",central time (us & canada),,maxddiaz,i just started breaking dawn part 2 judge me. get ready for too many tweets,happy
308797051649540097,"('florida, us', 'united states')",miami,"[25.94289395, -80.3445881]",pacific time (us & canada),,sergeegoes_ham,"@pistolgrippoet @kris_p_nugget @bleetheactor lmao for reals? it says it's private, i can't see it",happy
308797050223468544,"('marlborough, ma', 'united states')",boston,,eastern time (us & canada),,angiefrissore,@rayharrington i did hear a rumor he'll be starring in a home alone remake later this year.,happy
308797051339169792,"('newark, de', 'united states')","wilmington, delaware","[39.68199375, -75.76017357]",quito,"['bestfriends', 'twitterlessalex']",jennnnnbunny,classiest girls i know #bestfriends @megdejawn @amanduh65 #twitterlessalex this group chat&gt;&gt; http://t.co/kkyp53kyxn,happy
309136730081075200,"('brielle, nj', 'united states')","brielle, new jersey","[40.1147364, -74.06659241]",eastern time (us & canada),,kellycsogi,@jaaanielorenzo @couurtneymunro i think so i got her a ticket!!,happy
309136730076880897,"('fulton, ms', 'united states')",,"[34.27431162, -88.41331337]",none,,presleyc12,celtics play the pacers tomorrow night! big time game!,happy
309136730164973569,"('knight, in', 'united states')",home,"[37.9859274, -87.4865052]",central time (us & canada),,justin_morrris,@grant_yabissshh where?? aha,happy
309136730336927745,"('whitestown, ny', 'united states')",,"[43.10218562, -75.32732779]",central time (us & canada),,pandasardo,@jillianmosca fuck you hahahaha i use to play in my food,happy
309136730307588097,"('texas, us', 'united states')","san marcos, texas","[32.73866375, -95.04721236]",pacific time (us & canada),['mobwives'],britnicole9,#mobwives gosh i am obsessed. where do i sign up to be wifed up by a mobster?,happy
309136730601168897,"('georgia, us', 'united states')",commerce georgia,"[34.1339483, -83.4756512]",none,['this'],christiechambe8,@faceoffsyfy damn megan #this sucks,happy
309136730987053057,"('ohio, us', 'united states')",the sky,"[41.67486861, -81.2675853]",central time (us & canada),,meldonn12,"once you've had the best boy you can't do better, baby i'm the best so ya can't do better",happy
309136731096113152,"('oak grove, nc', 'united states')","cary, north carolina",,eastern time (us & canada),,michaeltorbert,replies? we don't need no stinkin' replies!,happy
309136731209347073,"('grand rapids, mi', 'united states')",,"[42.97402189, -85.69159662]",quito,,im_understood,"a pretty girl , ain't shit with a nasty ass attitude ...",happy
309136731385520130,"('vallejo, ca', 'united states')","thee bay, cali.","[38.0788126, -122.2396574]",arizona,,mamazdaniellaz,"""@oli_day: @mamazdaniellaz that's a good quality to have now a days..."" its also an unappreciated one as well unfortunately",happy
309136731536519169,"('freedom, ca', 'united states')",watsonville ca,"[36.93747785, -121.77270911]",pacific time (us & canada),,thenerd831,@endii_c kus my novela just started! see you in a hour !!((:,happy
309136731561684993,"('riverside, ca', 'united states')",,"[33.94189938, -117.40957239]",eastern time (us & canada),,real_dank_,@nicolesthenamee i'm not mean am i ? :/,happy
309136731477770240,"('franklin, tx', 'united states')","franklin, tx","[31.0216119, -96.48215571]",none,,hook_krista,mom thinks she knows everything.. lets be real now..,happy
309136731809128448,"('lombard, il', 'united states')",,"[41.88087188, -88.02054877]",central time (us & canada),,tiffanipaige12,yeah there's school tomorrow . it stopped snowing .,happy
309136731519729664,"('queens, ny', 'united states')",astoria,"[40.76175055, -73.9283097]",eastern time (us & canada),,dramakim,"as my live feed rarely cooperates, i will watch the paley panel tomorrow. sigh.",happy
309136731934969856,"('east brainerd, tn', 'united states')",,"[35.02600256, -85.08881712]",none,,tylerlowery10,@_c3d___s he is raw dog hahah defensive player of the year,happy
309136731955924992,"('cocoa west, fl', 'united states')",,"[28.35196554, -80.78425248]",atlantic time (canada),,datboybphil,i'm just a young nigga tryin to make it,happy
309136732195020802,"('toledo, oh', 'united states')",,"[41.6513941, -83.5793717]",eastern time (us & canada),,x0monte_bffl,"my click all dogs , bitch don't make us set it off!!!",happy
309136734908739584,"('setapak, kuala lumpur', 'malaysia')",,"[3.20868042, 101.7201433]",atlantic time (canada),,kmlmzhr,it's been over a week but i still haven't found the right ratio to make the perfect cup of coffee. life is difficult,happy
309136735131025409,"('el paso, tx', 'united states')",below heaven & above hell,"[31.8548246, -106.5431525]",mountain time (us & canada),,hooodbabyy,a what? @doc_holiday_74,happy
309136735667892224,"('bandar kuala lumpur, kuala lumpur', 'malaysia')","kuala lumpur, malaysia","[3.16958876, 101.71292813]",alaska,,ahmadkamal58,"good job ending the lahad datu crisis, despite the bloodshed.",happy
309136735286226945,"('adams, in', 'united states')","fort wayne, indiana","[41.0173039, -85.108734]",quito,,ibeendope34,awe shit they found hes girl stanking in the pool..,happy
309136735563026434,"('california, us', 'united states')",happiest place on earth,"[38.24224418, -120.96209576]",none,['stfu'],ginariddell,"@aguon_julia bahahah especially when it's obvious they look dumb and they think ""i know more than u even as a fresh/soph"" #stfu! :)",happy
309136735676284929,"('norfolk, va', 'united states')","virginia beach, va","[36.9365009, -76.23778339]",atlantic time (canada),,ministerbentley,god is up to something! and i'm stepping out on his word!,happy
309136735760175105,"('west miami, fl', 'united states')",,,central time (us & canada),,ohhaiidani_,oomf is seriously hating on my fabulousness,happy
309136735911174145,"('newton, ks', 'united states')",,"[38.0640852, -97.3480903]",mountain time (us & canada),,95smyers,@ericaaamorrison that's the night we became really good friend and it was no longer awkward being around you! which reminds me...,happy
309136735919542273,"('jacksonville, fl', 'united states')",,"[30.12892638, -81.53311254]",atlantic time (canada),,twerksummgirrl,when me &amp;&amp; @freemy_favbro get on the phone &gt;&gt;&gt;&gt;&gt; yassss,happy
309136736137658368,"('toronto, ontario', 'canada')","toronto, canada",,eastern time (us & canada),,centralbluesafc,great work out from jared @dccentre fantastic effort by all who attended. we are going to be feeling that tomorrow.,happy
309136736326393856,"('honolulu, hi', 'united states')","honolulu, hi","[21.2942352, -157.8262774]",pacific time (us & canada),,robcscyn,"lakers with more turnovers than points. wait, what?!",happy
309136736540319745,"('arlington, va', 'united states')","arlington, va","[38.88188838, -77.08778055]",eastern time (us & canada),['cougartowntbs'],bostonjay20901,you should definitely tell that story when you host the white trash awards #cougartowntbs,happy
309136736632598528,"('mount holly, nc', 'united states')","mount holly, nc","[35.3229446, -81.01597318]",atlantic time (canada),,jonny_tweets,rejailbroke my iphone. brooke's as well.,happy
309136736599035904,"('', '')","medellin, colombia","[6.21838813, -75.21974]",brasilia,['thenervotwins'],yeison933,"@nervomusic two women, + feeling = music .. ""the best"". #thenervotwins",happy
309136736720678914,"('redford, mi', 'united states')",somewhere on pluto,,atlantic time (canada),['whatnottosayinchurch'],lookitsken,#whatnottosayinchurch bout to get faded off this communion wine tho,happy
309136736603213825,"('solihull, solihull', 'united kingdom')",,"[52.41701394, -1.83054676]",none,,mikecharnley24,90s night at subway city. why not?,happy
309136739040108544,"('', '')",philippines,"[14.73315789, 121.13108947]",hawaii,['gofollowme'],tiin08,rt for shoutout! followers only #gofollowme!!,happy
309136739006554113,"('upper christiana, de', 'united states')",delaware ,"[39.63787207, -75.68707396]",atlantic time (canada),,turnupthe_a_c,"@kurtins_closed i'm not rich but we goin, we just spend every penny we have smh. i goto school with a broke back pack haha",happy
309136738952028160,"('philadelphia, pa', 'united states')",delaware,,eastern time (us & canada),,hayleybofde,@tylie1011 you should love it. :),happy
309136739056885760,"('oklahoma, us', 'united states')",,"[36.349826, -97.7923862]",eastern time (us & canada),,sonniegainer,@_marissadodson that's the funniest thing i've ever seen in my life omgggggg.,happy
309136739069480961,"('buffalo, ny', 'united states')","land of aaa, tree house","[42.94950104, -78.82566833]",eastern time (us & canada),"['meow', 'car', 'nekomimi', 'sketch', 'draw', 'art', 'challenge']",fionnathehuman,day 63 - meow meow meow #meow #car #nekomimi #sketch #draw #art #challenge @ land of aaa http://t.co/tpcoyr3nij,happy
309136739509862401,"('euless, tx', 'united states')",,"[32.8598001, -97.0923979]",central time (us & canada),,_brittanybarber,mom why have you been in josephs room for ever now ? ...,happy
309136739769921536,"('beaumont, ca', 'united states')",ig:freekrafty,"[33.9456047, -117.0130203]",pacific time (us & canada),,swervekrafty,noone touched the nigga,happy
309136739841224705,"('south dublin, dublin', 'ireland')","dublin, ireland","[53.2907798, -6.3968953]",dublin,,garyroche,she (be)liev(e)d him (z in the trap),happy
309136739740561409,"('fayette, mo', 'united states')",573,"[39.1456273, -92.6862682]",pacific time (us & canada),,lastresortcourt,@tylerwatkins2 do you wanna go and see how a real game of basketball is played? :) @tiffytiff1206,happy
309136740344528896,"('medford, ma', 'united states')","boston, ma","[42.41419983, -71.11882782]",eastern time (us & canada),,smilekailyn,i'm soooo sick of snow! this shit needs to stop.,happy
309136743112769536,"('portland, or', 'united states')",portland,,arizona,,elton_youngea,outta here with the drama,happy
309136743049883649,"('division no. 11, alberta', 'canada')",montreal,"[53.52374164, -113.51259995]",central time (us & canada),,enonce,"@aimaymay 'can i have the iphone salami fingers? yah, the isalamiphone...'",happy
309136743326691328,"('pictou, nova scotia', 'canada')",new glasgow nova scotia,"[45.59956285, -62.65921041]",brasilia,,nng_pubstwo,"@alexbonaparte22 anytime dude! and yah whenever you free up is cool haha! i'm down in cb for provincials, but i'm sure your busy, no worries",happy
309136743616086017,"('gantt, sc', 'united states')",w/@kdtrey5 & @wale.,"[34.78802996, -82.3791289]",atlantic time (canada),,_beautyasc13,@eushiqua lol naw i could of sworn i gave you wale!!!,happy
309136743486070784,"('la mesa, ca', 'united states')","winona, mn","[32.78684392, -116.99498413]",mountain time (us & canada),,mildewin,"@tyspeer7 they call him ""the white raven""",happy
309136743741915138,"('huron, oh', 'united states')",,"[41.40027918, -82.57246133]",none,,rietz68,you need more work than that to fix what is wrong with you,happy
309136743901310977,"('division no. 19, alberta', 'canada')",grande prairie alberta,"[55.16918169, -118.79616063]",mountain time (us & canada),"['ajhl', 'gpab']",q99news,time winding down in the first here at the cga. storm still trail sherwood park 2-0. #ajhl #gpab,happy
309136744136192001,"('', '')",cebu,"[22.32093611, 113.94225833]",alaska,,maricel_m,booth 6n09 earth works (at @asiaworldexpohk) http://t.co/xydevphtcp,happy
309136744232652802,"('eastern, wv', 'united states')","almost heaven, west virginia. ",,atlantic time (canada),,ilpomodorin0,@clewiswvu hahaha okay good! i don't have cooties no reason to be scared!,happy
309136744052301825,"('manhattan, ny', 'united states')",nyc,"[40.7777707, -73.9473891]",eastern time (us & canada),"['thevoice', 'xfactor']",mishbarlavi,@dbltrubl_nik only becuz i dont have #thevoice or #xfactor to watch yet. sheesh,happy
309136744471748609,"('san jose, ca', 'united states')",,"[37.33909226, -121.87987989]",arizona,,micheelelele,shit it about to get wildddddddddddd,happy
309136744702431234,"('alabama, us', 'united states')",,"[32.53548238, -85.51327931]",mountain time (us & canada),,_mrsboo,guess i'll watch that too,happy
309136744492707840,"('swig, san francisco', 'united states')",finland,"[37.78682576, -122.41241261]",helsinki,,artotolonen,"i'm at @swigbar (san francisco, ca) w/ 2 others http://t.co/od1cpbueha",happy
309136744723406848,"('alabama, us', 'united states')",,"[33.6622138, -85.12491733]",pacific time (us & canada),,kodycraft,definitely wish i would have just stayed asleep..,happy
309136744824057856,"('indiana, us', 'united states')",new to the 502,"[38.1741888, -85.20849426]",central time (us & canada),['househusbands'],yo_soy_roberto5,is he chris boshin in the club #househusbands lmfao,happy
309136744920539136,"('philadelphia, pa', 'united states')",,"[39.99794734, -75.11157686]",quito,['teamlakers'],drew2real_,kobe hurt and the lakers missing every shot &lt;&lt;&lt;&lt;&lt; it's about to be a long night but i hope my team come back #teamlakers $,happy
309136747852357634,"('biloxi, ms', 'united states')",n u,"[30.4032135, -88.94102409]",none,,oochiedachamp,just posted a photo @ trendsetters barbershop http://t.co/xbjicw8xyy,happy
309136747936227328,"('', '')","clarendon,jamaica","[17.97529498, -77.30419226]",alaska,,djplatinum_,@thatniggajev jah knw addi worst,happy
309136747894296577,"('ontario, canada', 'canada')",,,central time (us & canada),,josephmasellis,harrison ford in anchorman 2,happy
309136747973971968,"('fort lauderdale, fl', 'united states')",gunshapedflorida!,"[26.10505815, -80.17934558]",none,,kandilips305,my stomach been cramping all day and my period not even on,happy
309136748372447233,"('marlboro, nj', 'united states')",,"[40.37451362, -74.25316771]",central time (us & canada),,groyznah,the whole u were in just got deeper.,happy
309136748435369985,"('nacogdoches, tx', 'united states')",,"[31.62288993, -94.646123]",none,['icanthelpyou'],hvbuck,if its not what you wanted #icanthelpyou,happy
309136748783493120,"('norman, ok', 'united states')",oklahoma ,"[35.16914388, -97.40554213]",eastern time (us & canada),,muh_ryymoore,i forgot i'm the only one in the frickin world that eats a ton of ranch on my spaghetti...,happy
309136748796051457,"('macon, ga', 'united states')",in my dreams and ambitions,"[32.8746265, -83.7124571]",none,,muah_risa,"""@deuce4ill: @g_jenai @muah_risa i ain't ready fa dat lol""whatever lol thats how i feel",happy
309136748955439104,"('hobart, in', 'united states')",,"[41.5043945, -87.24101087]",central time (us & canada),,trell_loc,okc nation boyyyyy finna beat these lakers real quick,happy
309136749198725121,"('merlimau, jasin', 'malaysia')","sentul, kuala lumpur","[2.16284727, 102.42919182]",kuala lumpur,,aydahussin,housemate's main pertandingan berebut nak episod latest running man. haha. funny. duhai rumate. comel :),happy
309136749144207361,"('fairbanks, ak', 'united states')","fairbanks, alaska","[64.82604647, -147.71392513]",none,,kylawestaa,my favorite thing to do is go on long drives to nowhere in particular,happy
309136751371382785,"('washington, dc', 'united states')","uniondale, new york","[38.8821642, -76.925895]",eastern time (us & canada),,irmajanelle,not going home tonight.. fuck this... you wont be seeing me around noo time soon!,happy
309136751350403072,"('sacramento, ca', 'united states')",south sacramento,"[38.4969198, -121.46998217]",pacific time (us & canada),,lovelybelkis,specially with me.,happy
309136751727882243,"('macomb, mi', 'united states')",,"[42.6383699, -82.90481469]",alaska,['wetter'],jake_berry23,@yaboi_ziggie sorry for all those three balls today #wetter,happy
309136752092778496,"('newport news, va', 'united states')",newport news va,"[37.19067904, -76.57357841]",none,,on3ilose,@_haaleeyy i'm at cody's friends with him playing a game damn chill the hell out,happy
309136752117944320,"('savannah, ga', 'united states')",georgia,"[32.04157238, -81.13325228]",alaska,,misspriss00,ready for bed now....,happy
309136752000512000,"('warrensburg, mo', 'united states')",,"[38.75928257, -93.73553716]",eastern time (us & canada),,amandathurn,@champagnelivin9 @courtraejohnson there isnt one of those in warrensburg. we already have our outfit!!! its the best!!!,happy
309136752252162050,"('genteng, kota surabaya', 'indonesia')","surabaya, indonesia","[-7.26039053, 112.7495363]",jakarta,,faridaarum,@izmedfahmii yea i'll be there... ;-),happy
309136752298299392,"('bellflower, ca', 'united states')",live and let live,"[33.8831705, -118.1226001]",pacific time (us & canada),,mcxxv,i am so beyond heated right now,happy
309136752633843713,"('forest park, oh', 'united states')",cincinnati ignorance.,"[39.277545, -84.5006384]",central time (us & canada),,_twintwo,"naaaahh, i think i wanna wear that gold shirt.",happy
309136752868737024,"('maryland, us', 'united states')","salisbury md,","[38.3483042, -75.68103824]",quito,,tullythewise22,@joey_reeves hahaha i got spicy yellowtail too and the sunset role,happy
309136755821514753,"('buffalo, ny', 'united states')",s.a.w world ,"[42.9359573, -78.8917192]",atlantic time (canada),,andreakhalifa,"""@iroccnikes: @andreakhalifa whatever you was mad about earlier""ok",happy
309136755779588096,"('alexandria, va', 'united states')",alexandria va,"[38.80935433, -77.10213048]",quito,,_2liveeray,i only like the ass on ya,happy
309136756068999168,"('west view, pa', 'united states')",412,"[40.5247044, -80.0356132]",none,,t_volz17,@travisajb @nhjr5 no way! that's killer. if were there tomorrow i'm leaving early again,happy
309136755334983681,"('florida, us', 'united states')",florida!,"[26.66460495, -80.12341865]",eastern time (us & canada),['topgear'],windsy25,awesome #topgear this week!! @history @tannerfoust @adamferrara @rutledgewood can't wait for next week!!!!,happy
309136756127715328,"('rowlett, tx', 'united states')", michael kolawole *rowlett*,"[32.89510822, -96.52946281]",eastern time (us & canada),,mikehoops4god,"@og_charleso haha, i dont have any though?",happy
309136756299669504,"('ridley, pa', 'united states')","ridley, pa","[39.89768668, -75.3124454]",eastern time (us & canada),,youwantthisnick,@tpoloking typical falsehouse,happy
309136756580683777,"('crockett, tx', 'united states')",yo mama's house bitch!,"[31.32332173, -95.45627832]",central time (us & canada),,idgaf_bennie,@tocobell is hiring,happy
309136756500987905,"('ontario, ca', 'united states')",,"[34.03269405, -117.60972438]",none,,missydepalma,@joearnold412 @12thmantim oh damn,happy
309136756639428609,"('arizona, us', 'united states')",17.senior. insta: julieeannaaa,"[34.1226954, -114.30256523]",pacific time (us & canada),,julieeannaaa,slept for 2 hours and i'm still tired.,happy
