308585525491666945,"('mascoutah, il', 'united states')",mascoutah,"[38.49816495, -89.81556386]",central time (us & canada),,rebectus,maybe it's fate telling me what's up.
308585525999198209,"('warstones,wolverhampton, wolverhampton', 'united kingdom')",somewhere in the north........,,london,['wolverhampton'],jdlovesoasis,time to get me sorted i need some food and drink before i go out the door yet again to @sainsburys #wolverhampton !. x
308585524610859008,"('bon air, va', 'united states')","richmond, va, usa",,eastern time (us & canada),,azurafae,"my review of the @alice_olivia collection.
crafty lady abby - nyc fashion week: alice + olivia
http://t.co/sbfdv15zzb http://t.co/jgbacaomjb"
308585526586392576,"('washington, dc', 'united states')","montreal, qc. ",,santiago,,sovallada,mama is making me move my license appointment -.-
308585526762536960,"('cleveland, oh', 'united states')",rayon house ;),"[41.45613861, -81.56008911]",quito,,_boddee,"my 18th birthday was yesterday &amp; i got so many calls from everyone, but the one person i wanted to call me didn't call me &amp; that's my dad :/"
308585526829666304,"('nashville, tn', 'united states')","nashville, tn, usa",,central time (us & canada),,kelli217,@anirayne33 how did the list get kept to only 20?!?
308585526989058049,"('tonbridge and malling, kent', 'united kingdom')",england,"[51.3352181, 0.5231782]",none,,thebartman72,@kmfmofficial.thanks for the tickets xxxx
308585527332982784,"('new jersey, us', 'united states')","maplewood, nj","[40.74862203, -74.26241657]",none,,jbuttros,if you follow me i will follow back!
308585527496544256,"('miri, bahagian miri', 'malaysia')","miri,sarawak,malaysia",,kuala lumpur,,belindabridget,put my baby niece to sleep... nggaaww... love her to bits!
308585527567859712,"('east peoria, il', 'united states')",,"[40.67881913, -89.53846494]",pacific time (us & canada),,tayschof123,i fucking hate snow. and i hate ugg boots
308585528083750913,"('hesperia, ca', 'united states')",wherever i want! gosh!!,"[34.4261991, -117.3139171]",none,,bigbeastman23,"""@zaaynikesign: the nigga brian always schemin for something."""
308585528301846528,"('dover, kent', 'united kingdom')",dover,"[51.12707711, 1.31193252]",london,,mintyrigden,@bensmith_1992 what's your craving ?
308585528327016448,"('binghamton, ny', 'united states')",endicott ny,"[42.10446642, -75.88496487]",atlantic time (canada),,jclark37185,why do i even care anymore. fuck this. 2 months then i'm gone. done caring. figure your shit out yourself.
308585527911780354,"('denpasar, bali', 'indonesia')",,"[-8.67426809, 115.2304131]",jakarta,,ducidu_3rd,i just became the mayor of ducidu's zone on @foursquare! http://t.co/zupw3qmopu
308585528364789760,"('memphis, tn', 'united states')","memphis,tn","[35.02780667, -90.01216817]",central time (us & canada),,agentzero_6,just posted a photo @ whitehaven http://t.co/oe1kaiesog
308585528125689856,"('west columbia, tx', 'united states')",,"[29.13741244, -95.64994612]",central time (us & canada),,kwiiiiiwiiii,"@doctorrandon stop! :) 
i'm not even the one who said it!"
308585528897462273,"('triangle, nc', 'united states')","asheville,nc usa","[35.87807416, -78.83863209]",eastern time (us & canada),,msholin,hotel coffee still not as good as home (@ seasons restaurant - sheraton) [pic]: http://t.co/chheai8vzo
308585528700334080,"('gambir, jakarta pusat', 'indonesia')",jambi city,,pacific time (us & canada),,ririnsimarmata,will be a teacher ] iyaa
308585528922624003,"('sungai buloh, petaling', 'malaysia')",malaysia,"[3.11259286, 101.60479856]",kuala lumpur,,ramizamy,"waiting for the bus to mu final destination, home (@ rapidkl kelana jaya (kj24) lrt station) http://t.co/mnnmjn65bw"
308585529274929152,"('spring valley, nv', 'united states')",,"[36.07059276, -115.30244864]",arizona,,osnapitzbrree,rushed to this damn bus stop for nothing. they should hire drivers who actually know how to get shit done &amp; get to their stops on time
308585529329467392,"('new york, ny', 'united states')",bronx ny.,"[40.83903122, -73.91448212]",eastern time (us & canada),,gottaluvtyson,@therealeddieo @therealjberry @gqmusic @therealdjgully we turnt up 2nite
308585529824382976,"('brighton and hove, brighton and hove', 'united kingdom')","brighton, uk",,london,,phuunet,"@designbyjake yes, good lad. @abitgone take note."
308585532030586880,"('hart, hampshire', 'united kingdom')",fleet hampshire uk,"[51.28221257, -0.84131241]",london,,ocderek,red nose day ready! @ sainsbury's http://t.co/udiarkrlgc
308585532466814976,"('houston, tx', 'united states')","houston, tx","[29.98646043, -95.34201622]",central time (us & canada),,vmikebrown,back to tucson.. (@ george bush intercontinental airport (iah) w/ 71 others) http://t.co/pyd1lgz4j8
308585532538118146,"('kota kinabalu, bahagian pantai barat', 'malaysia')",kota kinabalu,"[5.9552151, 116.0885013]",beijing,,kimberly_geena,@asrulbolt my name is solehah:)
308585533012049920,"('sabattus, me', 'united states')",lisbon,"[44.08436966, -70.08257294]",quito,,kylewhitman,seriously would be so cool to know who fucked with the busses
308585533490216961,"('arlington, tx', 'united states')",the republic of texas,"[32.66049, -97.1628364]",central time (us & canada),,dfwblues,"it looks like the liberals are going to push for revolution. if so, how many soldiers and police will die in this fight on american soil."
308585533305667584,"('grosseto, grosseto', 'italia')",,"[42.75944673, 11.12294955]",none,,gine_banti_99,@_whileibleed grazie c:
308585533637013504,"('beecher, mi', 'united states')",,"[43.10185045, -83.71458639]",none,,kaylaaamae,@k_wow42 i knew i should have brought my tub of chocolate ice cream!
308585532747812864,"('gateshead, gateshead', 'united kingdom')",uk,"[54.972891, -1.732209]",london,['lct'],karaokequeen85,i crushed @k_whawell in a game of @lostcitiesapp #lct http://t.co/zlr0zrx1pe
308585533750272001,"('roy, ut', 'united states')",utah,,arizona,,elijahtheg,my 2 year old brother fell last night hit his head and got 5 stiches and a bandige around his hole head
308585534261960708,"('zurich, zurich', 'switzerland')",zurich,"[47.37281904, 8.57374729]",kuala lumpur,,norman__g,been tolerating since 3 weeks ago rt @reuters: philippines urges tolerance as malaysia rushes troops to sabah http://t.co/uco7ndsogt
308585536136830977,"('bellingham, ma', 'united states')","wrentham, ma","[42.1070163, -71.4675288]",quito,,masshole1017,i put the i in shenanigans
308585536216506368,"('upper darby, pa', 'united states')",drexel hill,"[39.9635904, -75.277422]",central time (us & canada),['greatweekend'],puzzle_pants,"i felt like a young child from oshiwa this weekend, playing hockey everyday... #greatweekend"
308585536493350912,"('ampang, ulu langat', 'malaysia')",,"[3.1504534, 101.7586815]",kuala lumpur,,xinex_yip,@edward950909 what's so sad ?
308585536526901248,"('houston, tx', 'united states')",texas,"[29.75588317, -95.36355972]",none,,dominiqlove,it's another beautiful day! (@ downtown houston) http://t.co/g7yhgw9wbh
308585534056456192,"('tennessee, us', 'united states')",,"[35.83041052, -84.2844682]",central time (us & canada),,jahcook23,lookin all sexy and whatnot. i dont tell you enough baby but i really do love you. your my life. ill see you soon. http://t.co/h7hoy7lco0
308585536359133184,"('', '')","manila, philippines","[14.3715553, 120.9409664]",arizona,,pong_rod,thank you god im safe to home coming. this is the best thing and wonderful experiences. thanks palawan!
308585536916951040,"('bandar kota bharu, kota baharu', 'malaysia')","muadzam shah, pahang, malaysia","[6.1211281, 102.2462314]",beijing,,izzuddinratimin,@saifuddinhilmi hehe wifi din ad di mana2
308585537059573760,"('florida, us', 'united states')",orlandooooooooooo,"[28.6374402, -81.266105]",mountain time (us & canada),,pl0wmaster69,@nicomirallegro will you go to prom with me? (':
308585537286062080,"('greenville, tx', 'united states')",;making$$withprettyb.tchex,"[33.10484891, -96.11974768]",hawaii,,_prettylilly,@ayoo_thickumms so am i they didn't let me up there .
308585537403486210,"('queens, ny', 'united states')",new york - usa,"[40.735134, -73.7232916]",kuwait,['quotes'],moussaosama,"when you finally find that person who makes you feel special, makes you feel loved, and puts your happiness first, don't lose them . #quotes"
308585540574384129,"('', '')",some where on earth!,"[23.58106918, 58.43738736]",abu dhabi,,amo0o0ol,still can't believe myself!
308585540834451457,"('manhattan, ny', 'united states')",greenwich village,"[40.76161458, -73.97127463]",eastern time (us & canada),,stephentlarkin,"i'm at brown harris stevens (new york, ny) http://t.co/qsnovrxtid"
308585542201794561,"('tomball, tx', 'united states')",the woodlands ((elegant)),"[30.11264558, -95.62815547]",eastern time (us & canada),,cybervogue,i'm sobbing no one is tweeting this is awful i'm murdering myself
308585542516350976,"('louisiana, us', 'united states')",leesville la,"[31.1247444, -93.3776503]",eastern time (us & canada),,speachless12,early morning learnin time @ home sweet home http://t.co/nl8el7nxyb
308585542575071232,"('manhattan, ny', 'united states')",paradise,"[40.79088337, -73.97652302]",central time (us & canada),,wozzletof,30 degrees with a 18 mph wind that is making it feel like 20 degrees. why you gotta try to mess up my last day here new york?
308585542663163905,"('south carolina, us', 'united states')",,"[34.2099609, -82.1304986]",hawaii,"['not', 'strugglesofa', 'housewife']",erynhart1,so ready to go home and clean! #not! #strugglesofa #housewife... haha
308585544512831488,"('lincoln, lincolnshire', 'united kingdom')",lincoln university,"[53.21809341, -0.54541582]",london,,harmanium,so spending for lending is in the news again. the stats showed it wasn't working ages ago!
308585544865173505,"('southwark, london', 'united kingdom')",athens,"[51.50556382, -0.09088397]",athens,,niscum,"i'm at @boroughmarket (borough, greater london) w/ 3 others http://t.co/qurnppe26v"
308585545213296642,"('raleigh, nc', 'united states')",,"[35.78575835, -78.6210604]",quito,,thatssmybeauty,it's cold af in here
308585545410416640,"('cheektowaga, ny', 'united states')","cheektowaga, new york","[42.9367863, -78.778179]",central time (us & canada),,stylintattoo,@officialhacksaw .. was great to meet you at brauns last nite.. still looking like you could kick some ass in the ring  !!
308585545607553025,"('johore, malaysia', 'malaysia')",singapore,,singapore,,j2stalcoh0l,i want to know what you are thinking.
308585546379313152,"('boston, ma', 'united states')","boston, ma","[42.293552, -71.120539]",quito,,citizensconnect,closed unshoveled sidewalk report at n42.29 e71.12 http://t.co/kirrwv9g7m. case resolved.
308585546458996738,"('ohio, us', 'united states')","mount union pa, circleville oh","[39.61292663, -82.90561177]",hawaii,,whitneyxramsey,@bekah_grace11 for real!!
308585549017538563,"('phoenix, az', 'united states')",arizona/nayarit,"[33.48606, -112.12641]",pacific time (us & canada),,cheabean123,i don't wanna goooooooooooo i knew it was a mistake sleeping late
308585549571186690,"('mansfield, tx', 'united states')","mansfield, texas","[32.5690213, -97.0651417]",central time (us & canada),,treythethird,@dfarris_swag for what?
308585549592158209,"('randburg, gauteng', 'south africa')",722 dikhoorn st pretoria 0044,"[-25.9354698, 27.92647362]",pretoria,,zollies,waiting for my departure to the cape at 16:40 (@ lanseria international airport (hla) w/ 2 others) http://t.co/qgmuzgdmof
308585549910908928,"('edray, wv', 'united states')",dubv,"[38.24736371, -80.09549872]",eastern time (us & canada),,realwesfelton,we got santa margarita by the liter she know even if i'm fuckin with her i don't really need ohhhh
308585550321954818,"('dawson, ga', 'united states')",somewhea in the area,"[31.7705822, -84.439223]",fiji,,excuseyuhoe,"dudes wonder why some females be on that ""fuck a niqqa"" type shit, cause they be on some 'shes just another bitch' type shit."
308585550112243713,"('savannah, ga', 'united states')","savannah, ga  usa","[31.94156759, -81.14858922]",quito,['fpu'],oldchari,@daveramsey a cottage industry has arisen - people writing about how their lives were changed by #fpu
308585550846234624,"('suffolk, va', 'united states')",somewhere with mi babe ,"[36.70958396, -77.08887887]",none,,anonymousluv09,@honeyblond_xo and what yu take next sat off for
308585552653987841,"('trafford, trafford', 'united kingdom')",,"[53.46068984, -2.35618215]",none,['ewww'],richardmtwyman,"can everyone please stop tweeting about the queen's arsehole?  i'm not patriotic or anything it's just she's in her eighties, y'know #ewww"
308585553102778368,"('washington, us', 'united states')","living in the rain, seattle","[47.5163439, -122.5491781]",none,,karile3,"such a gorgeous morning! :) if you haven't seen, get a look out your window!"
308585553518010368,"('starbucks coffee, beverly hills', 'united states')",southern california,"[34.06680523, -118.4101671]",pacific time (us & canada),,rickmartin993,"i'm at starbucks (beverly hills, ca) http://t.co/39emsx0mwz"
308585554050678784,"('sint-niklaas, sint-niklaas', 'belgium')","bornem, antwerp, belgium",,brussels,['parisnice'],arnedesmedt,thank god for yelo and telenet hotspot. #parisnice in station kijken
308585553710944257,"('vermont, us', 'united states')",,"[44.17804515, -72.46809347]",hawaii,['fictionalcharactersiwanttomarry'],raquelnorway,"#fictionalcharactersiwanttomarry charlie from perks, augustus from the fault in our stars, and miles from looking for alaska."
308585554705006596,"('palacios, tx', 'united states')",,"[28.7129606, -96.219679]",arizona,,beccaaa_lynnnn,rise &amp; shineeee tweetas.
308585554839228418,"('san francisco, ca', 'united states')","mnl, phl.",,alaska,,judeaberde,"""momma just killed a man! put a gun against his head, pulled the trigger now he's dead"" bohemian rhapsody - queen"
308585557494231040,"('carmarthenshire, carmarthenshire', 'united kingdom')",manila/london/wales ,"[51.8575481, -4.3052253]",london,,kaycie_lim,@adhor i know tell me about it don! i couldnt get the hang of it till lately... hows the alumni homecoming plans going so far?
308585557548740609,"('niagara, ontario', 'canada')","niagara falls, ontario","[43.09206524, -79.12453678]",eastern time (us & canada),,skylabrittberu,"""it's just like a blowjob. i'd do it all the time"""
308585557842354176,"('bradford, bradford', 'united kingdom')",,"[53.7829503, -1.6963193]",casablanca,,townendofficial,@teamgbfoosball i will be the first to admit i'm shit at table football
308585557204799491,"('arlington, tx', 'united states')","inner glory, texas.","[32.73095805, -97.1103486]",central time (us & canada),,noahthekid,http://t.co/g2t0bedkbh
308585558077222912,"('cork, cork', 'ireland')","riften, skyrim.",,dublin,,albahaaa,can't beat a bit of tony hawk's project 8
308585559075479552,"('cheras, ulu langat', 'malaysia')",kl jb,"[3.0478321, 101.7491561]",hawaii,['nw'],nazihzariel,the happy ghost #nw
308585561399103490,"('jersey city, nj', 'united states')",,"[40.72873918, -74.06577171]",quito,,chellayx0,today is going to be so busy! can't wait to get out of this class at 1!
308585561340407808,"('city of edinburgh, city of edinburgh', 'united kingdom')",edinburgh uk,"[55.94404798, -3.2140577]",none,,benjy1234man,"@morbotime thats a t ,its pronounced tuh. back to you morbo"
308585562904875010,"('', '')",zero :),"[10.2825182, 123.8535867]",alaska,['itoldyou'],nikkofired,@angelaspoison your happiness is not related to law and policy :-p #itoldyou
308585563081023488,"('', '')","atlantis, neverland, tatooine","[14.45790012, 121.00563221]",hong kong,['stagisswag'],absolawesome,@imthemanadrian @absflores @sephmanlapaz @popinjai @papapunza #stagisswag loljk :((( forever alone hahaha
308585563273973760,"('worcester, ma', 'united states')","worcester, mass nigga!","[42.25243092, -71.78046227]",eastern time (us & canada),,mannybe_oxsik,drop down on the ground like a fire! ;]
308585562820976641,"('eindhoven, north brabant', 'the netherlands')",where dem band members aren't.,"[51.4276559, 5.4619692]",amsterdam,,c2h6o_,"""@swagg0rita: i'm a little bit lost without you."" and i'm a bloody big mess inside :s"
308585565597601795,"('cain, in', 'united states')",,"[40.12643155, -87.19965659]",none,,salemwalters,i'm gonna stop with the negativity and get on some real shit! i'm happy!
308585565643735040,"('galt, ca', 'united states')","galt, ca","[38.2802725, -121.29640773]",pacific time (us & canada),,joaannnaa_,my sisters birthday is on wednesday i have no idea what to get her .
308585565887012865,"('selby, north yorkshire', 'united kingdom')",york,"[53.78130857, -1.06610122]",london,,jessyroseacko,"if you had earplugs in, it didn't happen."
308585565912190976,"('lima, depok', 'indonesia')",path: safira eka laksana,"[-6.34152055, 106.78365062]",pacific time (us & canada),,_safirael,spending my bed time for chat with mohammad anwar alduja male.19.saudi arabia
308585565958307841,"('evesham, nj', 'united states')",united states,"[39.87495746, -74.89742356]",central time (us & canada),"['sopumped', 'cantwait']",taliakeebz,this month game of thrones starts #sopumped #cantwait
308585566071570432,"('johor bahru, johore', 'malaysia')",singapore,"[1.3512202, 103.7550841]",singapore,,fifirafsin,ah yarh havent pack bag nor decide on what to wear fer tomorrow outing. pfft.
308585566088335362,"('pennsylvania, us', 'united states')","pittsburgh, pennsylvania","[40.39396421, -80.07191489]",eastern time (us & canada),,tmont,ok this should give you nightmares ... http://t.co/ruiabss24i
308585566960758784,"('kuala ibai, kuala terengganu', 'malaysia')",kuala terengganu,"[5.2930604, 103.1569871]",beijing,,shakirin_muhd,"@farahaziran no!! or othrwise,i will kill you!!! muahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha"
308585567443111939,"('tishomingo, ok', 'united states')",,"[34.2213811, -96.6762141]",none,,elscruggs,"i promise you ima bouta get up and go to breakfast doooe :d, thats the only good thing tho man fuck that...... d-_-b"
308585569842249730,"('fruitland park, fl', 'united states')",bottom of a bottle,"[28.85687542, -81.90664943]",none,,aaliyahkateak47,@justdojames exactly. this isn't a matter for twitter though. text me.
308585570748211201,"('johore, malaysia', 'malaysia')",,,beijing,,monsterzxcxzc,my insecurities are really making me feel stupid .
308585571570298880,"('greenwood, sc', 'united states')",,"[34.19993694, -82.16574448]",none,,t_witty1993,"""i don't feel good"" ""shoulda stayed in bed"" ""too tired"" ""too cold"" ""just gotta he thru it"""
308585571683545088,"('', '')",,"[35.18985589, 33.35327513]",none,,ugurjale,i'm at lavash lefkosa w/ 9 others http://t.co/wg0is4jpxa
308585571817758722,"('newcastle upon tyne, newcastle upon tyne', 'united kingdom')",peterlee - north east england,"[54.97471298, -1.65945799]",none,,phoenix_energy,"@isupplyenergy available at http://t.co/6roghujwft - if you have no gas, this supplier has cheapest fixed rates (for most people)"
308585571528351746,"('glasgow city, glasgow city', 'united kingdom')","glasgow, scotland","[55.84721967, -4.1572562]",edinburgh,,bryangallagher3,@ihatethatmonkey both.
308585572149112832,"('harvey, il', 'united states')",,"[41.61499803, -87.66347321]",eastern time (us & canada),['initialsofsomeoneyoucareabout'],theresnisha_,#initialsofsomeoneyoucareabout th ..
308585572090404864,"('ashtabula, oh', 'united states')","ashtabula,ohio","[41.87050434, -80.79860729]",central time (us & canada),,ashleyalainna,i need new vans and free runs..now
308585572203634688,"('worcester, ma', 'united states')",massashootshit & p.r,"[42.246669, -71.801063]",central time (us & canada),,alexfatt,"@barbershopconne tht was last yr bro..smh,,i was there"
308585574086893569,"('tennessee, us', 'united states')",,"[36.36327212, -86.54726257]",eastern time (us & canada),,annaphanco,@michaelsumrlin thanks michael!!!!
308585574195924992,"('muscatine, ia', 'united states')",,"[41.43248541, -91.0622385]",central time (us & canada),,abbylange1,others would be tweeting about it too.. soooooo
308585574627934209,"('allendale, mi', 'united states')",,"[42.97484636, -85.91414273]",arizona,,inksanee,"i'm growing my hair out, but i think when i do i'll piss everyone off and get dreads."
308585575139663873,"('gambir, jakarta pusat', 'indonesia')",all around the world,,pacific time (us & canada),,_kidrauhl010394,@justinbieber how are u today?/
308585575282257920,"('ile-de-france, france', 'france')",france,,paris,,gloriatmb_,it's crazy how only one person can make you feel better.
308585575043198976,"('midland, mi', 'united states')",midland,"[43.64171101, -84.28143584]",eastern time (us & canada),['cantholdmeback'],brabbit_yup,@evannc420 haters gon hate #cantholdmeback
308585576188243969,"('eden, cumbria', 'united kingdom')","kingsway, gloucester","[54.45269407, -2.60643753]",london,,baz_k,always nice to stop off at @tebayservices even just for a brief break. now next stop gloucester - for both of us i guess :-)
308585576595075073,"('spring, tx', 'united states')",houston ,"[30.07184029, -95.42247772]",none,,dylantamez,"lmao that was fucked up, good luck guys ;)"
308585577920483328,"('northport, al', 'united states')",,"[33.2163015, -87.5721876]",none,,simply_jsimone,he give me his number everytime he see me
308585575357751296,"('warrington, warrington', 'united kingdom')",,"[53.37715456, -2.57356774]",none,,mollynicholls96,dizzee rascal strong rumoured to go @officialrandl plz plz go
308585578046320640,"('preston, lancashire', 'united kingdom')","preston, uk","[53.77509963, -2.70752077]",amsterdam,['maliasnaps'],l0zzprest0n,myself and @jd5impson snapping up squires together tonight #maliasnaps
308585578029514752,"('north providence, ri', 'united states')",providence,"[41.84245793, -71.46521593]",central time (us & canada),['firstjob'],srareeder,i miss working at usa skates i had so much fun working there and loved everyone that i worked with #firstjob
308585578109210624,"('dublin city, dublin', 'ireland')","sligo, ireland","[53.35482913, -6.28714085]",dublin,,acertainsmile,.@ohstan's stoneybatter bolthole @ stoneybatter http://t.co/tsuvrrgelt
308585578297954306,"('england, united kingdom', 'united kingdom')","morecambe, england","[53.800651, -4.064941]",london,,ahallicks,http://t.co/yoy3xnirit - how to create a paypal payment or donation link
308585578507689984,"('providence, ri', 'united states')",,"[41.8470864, -71.4335743]",central time (us & canada),,sarasands3,today's going to be rough
308585578709016577,"('bradford, bradford', 'united kingdom')",,"[53.89422294, -1.73452455]",none,,tashagleighton,me everyday: ill do all my work tomorrow...
308585578599968771,"('telford and wrekin, telford and wrekin', 'united kingdom')",the ford in the shire. ,"[52.67050575, -2.41710572]",none,,stevepogsy,"i don't know whether to go for a run up the wrekin which will probably kill me

or go and play 9 holes
what do you reckon @allscottslogger"
308585579162001408,"('manhattan, ny', 'united states')",waddling in nyc,"[40.71688672, -74.00229457]",eastern time (us & canada),,soypenguin_,woke up at 7:30 to write this 6 page paper and finished it with enough time to chill and watch some netflix till my 12:30 class :)
308585579208122368,"('batealit, jepara', 'indonesia')","prague, czech republic","[-6.63081, 110.70481]",pacific time (us & canada),,dianadoubova,to be a winner all you need is give all you have ! ;)
308585579245867009,"('sheffield, sheffield', 'united kingdom')",,"[53.38266206, -1.46801318]",none,,emilywise11,@geegoonery1 we definitely need to sort something! iv got a week of in a few weeks! could do something then? :) xxx
308585579686293504,"('melton, leicestershire', 'united kingdom')",london beckenham & dulwich ,,casablanca,,lyttleminxsalon,"@louuuise__ ive booked you in for 1:40 tomorrow, see you then 
x"
308585582005714946,"('alabama, us', 'united states')",,"[30.68884956, -87.85395133]",central time (us & canada),,laurenblakley96,@_atf100_ everyone is still an asshole
308585583100440576,"('chanute, ks', 'united states')",,"[37.6674008, -95.4567946]",hawaii,,t_gingersnap_t,i hate when people show me shit like that. i could have went my whole life without seeing that.
308585583087874048,"('montville, ct', 'united states')",ct/ nashville,"[41.49141363, -72.08966732]",none,"['lush', 'girly', 'love']",mollytbowers,love this place. #lush #girly #love -molly &lt;3 @ mohegan sun arena http://t.co/nnk9n3l3jl
308585583104638976,"('cheshire east, cheshire east', 'united kingdom')",congleton,"[53.25065046, -2.13672849]",none,['smahedscreen'],sophbur,my phone is really depressing me #smahedscreen :(
308585583469531136,"('bournemouth, bournemouth', 'united kingdom')",,"[50.7381828, -1.82695271]",amsterdam,,jennifer_echyyy,@___saz  think we should watch that video me you and tat made in france later hahaha!!!!
308585583415029761,"('amersfoort', 'nederland')",holland,,amsterdam,,nickyginabyrne,"gosh,a fan thinks i am the real gina and nicky on fb,keep saying it i am not :p"
308585581259157504,"('kuala lumpur, kuala lumpur', 'malaysia')","kuala lumpur, malaysia","[3.09780218, 101.74143765]",kuala lumpur,,weiliklee,such a joy to see the three musketeers exploring africa for the source of the nile river.
308585583553433600,"('southfield, mi', 'united states')",,"[42.50004, -83.3109952]",central time (us & canada),,marckdorinan,"""@wizkhalllifa: sometimes we take what we have for granted, lose it and then wish we would've treated it better."" hfy"
308585584333557761,"('northumberland, northumberland', 'united kingdom')",,"[55.16590144, -1.58353376]",none,,liamwheatley93,@mattyadams11  a thought ffs it sounds like a paki and it was toscana hahahaha manager a said fuck this for a laugh !!! haaa
308585584350347265,"('south carolina, us', 'united states')",georgia southern university,"[32.41171239, -81.80236625]",none,,danielle_lott,@luv_han123 yeah everyone here is so chill! i seriously could see myself actually living here and raising a family one day!
308585584627163136,"('queens, ny', 'united states')","queens, ny","[40.75105186, -73.93604122]",eastern time (us & canada),,longlastname25,exact reason why i dont fuck with people from academy all yall fuckin fake as shit
308585584841080832,"('', '')",at the end of the rainbow,"[6.95652572, 122.07645386]",none,,reemahloves,@rose_sparks4 to die for...but died ;))
308585586078392322,"('chicago, il', 'united states')",the windycity chicago,"[41.823983, -87.6982689]",central time (us & canada),['ladiesfirst'],idekilovejhutch,btw what is the catching fire surprise today??? anybody know??? whats this about #ladiesfirst?? someone tell me
308585586749476864,"('toronto, ontario', 'canada')",in da chiawase ghetto,"[43.6529258, -79.3644061]",eastern time (us & canada),,curekrizzly,"@rilgon usually trade one or two cards that i get from a draft for tickets to contribute to future pods, but the required effort is too much"
308585587076653057,"('dublin city, dublin', 'ireland')","dublin, ucd, ireland ","[53.34765565, -6.25549689]",none,,s_egan89,@danjamesucd9 training till 10:30.. what's happening?
308585587252789249,"('', '')","nairobi, kenya","[-1.27727503, 36.81095505]",nairobi,,topix_nbi,at least 14 killed in clashes in kenya as vote underway: at least 14 people have been killed in the last 24 ho... http://t.co/45u2tw7od2
308585587244425217,"('portland, or', 'united states')",,"[45.507416, -122.689838]",quito,"['portland', 'editing', 'jobs', 'job', 'getalljobs']",geteditingjobs,"opb seeks arts editor/producer - #portland , or (http://t.co/jvurkfrsvu) get editing jobs #editing #jobs #job #getalljobs"
308585587579949056,"('fulton, mo', 'united states')","fulton, (mo)","[38.84785651, -91.95589504]",central time (us & canada),,dlamini_14,my first coffee for the week... i have a feeling my week is gonna take similar shape and form here..
308585587798052864,"('hanover, nj', 'united states')",shining wizards studio ,,eastern time (us & canada),"['feelthebang', 'ddtyoga', 'motivation']",wizardspodcast,"@ddpyoga 3 weeks in, 17 pounds down, healthy eating and ddp yoga works #feelthebang @jakesnakeddt sheeps milk rules #ddtyoga? #motivation"
308585588087484416,"('paris, paris', 'france')",everywhere celebs are,"[48.8566, 2.35222]",pacific time (us & canada),,ssbot,"leigh lawson sighting: paris, france/ stella mccartney fall/winter 2013 ready-to-wear show http://t.co/diphobkvhd"
308585587986796544,"('iowa, us', 'united states')",,"[41.75337104, -91.62142458]",central time (us & canada),,cdparmenter,"@corestern21 the titanic really sank. but the story of jack and rose was fiction, i'm pretty sure"
308585588062294016,"('eagan, mn', 'united states')","eagan, minnesota","[44.8074694, -93.1333959]",central time (us & canada),,thatsotakid,"too many ""why cant i stay home"" tweets. you have school bitch go learn something."
308585592017522688,"('city college, gainesville', 'united states')","gaineville, fl","[29.65494585, -82.41735802]",eastern time (us & canada),,peruvistan,volunteering as a patient for the ma students (@ city college w/ 2 others) [pic]: http://t.co/fi2kxnkda0
308585591082217473,"('', '')",shanghai,"[31.19947529, 121.56463409]",none,,koy1619,the q version xiaoya http://t.co/1s7mfirz8m
308585592353083394,"('south derbyshire, derbyshire', 'united kingdom')",,"[52.7759802, -1.5612586]",none,,amie1717,@tw4talie your always welcome round here x
308585592395005954,"('west valley city, ut', 'united states')",west valley ,"[40.69112587, -111.98569107]",none,,ochris556,i cant get off my bed!!!!
308585592776712194,"('east hertfordshire, hertfordshire', 'united kingdom')",hertfordshire,"[51.79518562, -0.0972466]",none,,geofftheyido,it's great being off work
308585592717979650,"('port reading, nj', 'united states')",portreading nj,,quito,,schwizzy06,@ohh_rhilly i know man but there be to many ppl there
308585592952864768,"('hamilton, ontario', 'canada')",canada~lebanese,"[43.20246, -79.86411812]",pacific time (us & canada),,mirnayehia98,"@saradiab97 not funny -,-  but how long dies it take u to get home?"
308585594722873344,"('hialeah, fl', 'united states')",where the wild things are,"[25.86588084, -80.28016632]",atlantic time (canada),['butthatsjustme'],davidnikesb,i want a new iphone 5. #butthatsjustme
308585594752217088,"('', '')","manila, philippines","[14.6488012, 121.0962825]",singapore,,funkydiscobomb,need red elites for my kd dmvs~
308585593774952448,"('buena park, ca', 'united states')",orange county,"[33.84884935, -117.99604377]",none,,katkay41,@lisareed13 awwwww http://t.co/uee8crjakh
308585592877375488,"('mississippi, us', 'united states')",,"[30.44167269, -88.28031474]",mountain time (us & canada),,maggie_hester,my math teachers blind chicken has a facebook page not even kidding
308585595251347457,"('gray, la', 'united states')",,"[29.66859005, -90.77670917]",central time (us & canada),,jayzoverrated,"you should see us now taking pictures, acting like we rap"
308585595221975041,"('omaha, ne', 'united states')",,"[41.21906984, -96.00618083]",none,,mylifeaskristin,@callmeramey @christenmarie14 you don't remember me hitting my leg in the car?
308585595372965888,"('sheffield, sheffield', 'united kingdom')",spain /england,,london,,doomtrainmusic,"@joaofrade2013 
thanks for the follow
alan/roger
http://t.co/i44admgbvt"
