308359068840505344,"('calderdale, calderdale', 'united kingdom')",sunderland-manchester,"[53.64413143, -1.94524543]",london,"['summer', '2012wasshite']",scottburn1993,"happy to see things on the up in 2013 for myself and others, going to be a great one. #summer #2012wasshite"
308359068815339523,"('san diego, ca', 'united states')",,"[32.76462918, -117.25238916]",pacific time (us & canada),,tylerdo_,"i'm at tower 11 (san diego, ca) http://t.co/uuebxvaqdy"
308359068819533824,"('madison, wi', 'united states')",badger state,"[43.06977865, -89.40706534]",central time (us & canada),,kdobbe12,scar is the worst
308359069163470848,"('johor bahru, johore', 'malaysia')",singapore. yishun,"[1.42912595, 103.84506751]",alaska,,ridzwanistorres,monday blues? what's that?!
308359067355717632,"('dallas, tx', 'united states')","dallas, texas","[32.80350563, -96.78691318]",mountain time (us & canada),['sundayfunday'],thebrookelee,a walk through klyde warren park..basketball at griggs park..then batting cages at top golf..that's how we do #sundayfunday @davidsaams
308359069423501312,"('north lanarkshire, north lanarkshire', 'united kingdom')",,"[55.79888284, -3.99429803]",london,,themcnallypro,@1dprincess1888 what is ment to be dodgy
308359069482250241,"('stockholm, sweden', 'sweden')",united arab emirates,,hawaii,,safaalhashmii,i'm not responsible for what you make up in your head.
308359069519990785,"('atlanta, ga', 'united states')","atlanta, georgia","[33.7656792, -84.34177077]",quito,,piraterockstar,i have made so many new friends this weekend.
308359069515800576,"('grosse pointe park, mi', 'united states')",,,eastern time (us & canada),['sorrynotsorry'],lindsayskau,"""dad stop its only not annoying when i do it"" #sorrynotsorry"
308359069977157632,"('newark, nj', 'united states')","prep kushington manor,ny,10014","[40.7491813, -74.19114615]",eastern time (us & canada),,prepkushington,@marvey_marv im saying like what you try a do cuz
308359069868101633,"('dacorum, hertfordshire', 'united kingdom')",,"[51.75134271, -0.42925746]",amsterdam,,x_madisoncoates,@sophievaughan_x @patzeymarron tutut sophie ;).. we're guna be upset when we wake up to realise your not here sleeping in the bath.. haha
308359071021535233,"('manhattan, ny', 'united states')","new rochelle, ny","[40.7524049, -73.9938174]",eastern time (us & canada),,phoenix1217,any tweeps at the game tonight?
308359072992858114,"('fort thomas, ky', 'united states')",cincinnati oh,"[39.0708547, -84.4658408]",central time (us & canada),,thedrewdavidson,there's a reason why no one's ever heard of that band. its not because you are enlightened and everyone else is stupid. yo band just sucks.
308359073122906112,"('south whittier, ca', 'united states')",562/626,"[33.9391937, -118.0410533]",pacific time (us & canada),,raaayy13,what if i just texted u and spit out everything i feel? too bad i dont even have balls 4 that hahahaha
308359073777201152,"('el paso northwest, tx', 'united states')",,"[31.93680114, -106.43936661]",eastern time (us & canada),,jameson17,"@keselowski i was listening to @mattkenseth in-car audio... i do believe matt claims you were going 300 mph down pit road at one point, lol"
308359072929947648,"('austin, tx', 'united states')","austin, texas",,central time (us & canada),['bfk13'],bigmentoring,"nothing says '80s like puffy paint -- @uhcu ""strike a pose"" just won best costume! #bfk13 http://t.co/vdty1mnuuu"
308359074007883777,"('monroe, mo', 'united states')",,"[38.9956787, -90.7852839]",none,,mandooo12,"""@besttextmsgs: i wanna be the girl he can tell anything to."""
308359074125336576,"('', '')",honduras,"[14.30560767, -88.16204234]",none,,aguilar_sam,blessed weekend and sunday service! we had two people accepting jesus and both of them visiting us today!!!
308359074205011968,"('norwich, norfolk', 'united kingdom')",norrrrrfuck,"[52.60613696, 1.27548683]",amsterdam,,mrselliesheeran,@norfolkpolice rubbish! why would there be a helicopter for no apparent reason?
308359077266870273,"('cookstown, cookstown', 'united kingdom')",northern ireland/cookstown ,"[54.6359874, -6.75389747]",none,"['loveher', 'deservesmorethanmoneycanbuy']",currie_rebecca,need to stop buying my mum gifts for valentines day or i'll be broke! #loveher #deservesmorethanmoneycanbuy
308359077644365825,"('columbia, sc', 'united states')","columbia, south carolina","[33.99726, -81.04099]",none,,jmikels12,carl edwards winning the subway 500 and being sponsored by subway. coincidence? i think not.
308359078156054529,"('plymouth, plymouth', 'united kingdom')","plymouth, united kingdom","[50.3877379, -4.1739787]",london,,sexyspittie,found it @lilderpy  http://t.co/xrmoyx8nys
308359078206382081,"('rhondda cynon taff, rhondda cynon taff', 'united kingdom')",wales,"[51.55510243, -3.33063343]",none,,katem8611,@sophs_ed saturday all my family were steaming
308359078231560192,"('plymouth, mn', 'united states')",,"[45.05061287, -93.45025957]",eastern time (us & canada),,luv_or_hate_idc,"i can not get away from him, if he's not talking to me his friends are."
308359078462226432,"('weymouth and portland, dorset', 'united kingdom')",uk,"[50.61057874, -2.46774912]",none,,bec__mac,need to watch stoker looks wicked
308359078630027265,"('trafford, trafford', 'united kingdom')",manchestoh,"[53.44672918, -2.40441312]",amsterdam,,ashleighoshea,@_benrussell what is pidge :(
308359078864879616,"('gloucester, gloucestershire', 'united kingdom')",gloucester england,,london,,nickelfly5,i have two very disillusioned friends! @zaarina10 @weezie1611 hehehe!
308359081343721472,"('canoas, rio grande do sul', 'brasil')",canoas / rs,,brasilia,,dancwithmyself,i don't know what i'm fucking waiting for.
308359081331146753,"('manastash, wa', 'united states')",,"[47.2082922, -121.0925191]",pacific time (us & canada),,devynkimberly,@geohewett17 i will see what i can doo c;
308359082220339200,"('eastleigh, hampshire', 'united kingdom')","england, southampton.","[50.85977551, -1.32822992]",none,,_laurennclarkk,@marnie_ferguson not in a harsh way tho fuck just realised how that could of came across to you shit lol awks
308359081616351232,"('shreveport, la', 'united states')",in them books,"[32.40656683, -93.85389721]",pacific time (us & canada),,jas_nicolee,waiting for cai cai and snow to get hea
308359080844599296,"('san antonio, tx', 'united states')",below the mason-dixon,,central time (us & canada),,blondeoftexas,here's the dress. http://t.co/mjxdhrhiel
308359081641529344,"('philadelphia, pa', 'united states')",in yaliasia's heart ;* ,"[40.0303609, -75.126019]",pacific time (us & canada),,vintagevaginas_,my girlfriend's vagina and i are close friends.
308359082581041152,"('alabama, us', 'united states')",,"[30.40329606, -87.63469572]",none,,kalayahh,"nvm, i got track practice tomorrow. i'm not balling tonight"
308359082866249728,"('fraser valley, british columbia', 'canada')",,"[49.05798849, -122.27436958]",arizona,,thomasfarnell12,: i  very very hope have canucks  game on tonight?????????!
308359082992082944,"('hastings, east sussex', 'united kingdom')",hastings,"[50.87993124, 0.61266781]",amsterdam,,charhutchinson_,"@shanstwittor is in to old men, literally old and wrinkly men.. blurghhhh"
308359083218567170,"('east dorset, dorset', 'united kingdom')","james arthur, mate.","[50.88041534, -1.89282952]",london,,believeee_xo,"@jamesarthur23 has the best attitude. haha, he makes me laugh"
308359083910627328,"('south carolina, us', 'united states')",,"[34.2904605, -79.8852673]",atlantic time (canada),,gotthejuice843,michelle obama been with obama for 23 years a lot of you bitches can't even hold a nigga down for 23 hours .
308359085408022528,"('city of edinburgh, city of edinburgh', 'united kingdom')",edinburgh,"[55.96773338, -3.25826833]",edinburgh,,tazztazz01,@tweetfightvip @joey7barton be serious hes a dickhead with a shit accent
308359085437358080,"('aylesbury vale, buckinghamshire', 'united kingdom')",aylesbury.,"[51.82622, -0.81698]",london,,xkatielizabeth1,@joshrholloway don't be a dingbat!
308359085621903361,"('mount cobb, pa', 'united states')",nepa ,"[41.40294718, -75.50610132]",atlantic time (canada),['fictionaldeathsiwillnevergetover'],paulthepatsfan1,#fictionaldeathsiwillnevergetover mufasa in lion king
308359085760335872,"('millard, ne', 'united states')",,"[41.2334327, -96.1804479]",central time (us & canada),,tritsch_94,actually fuck the weekend just the whole week let's go hard
308359086028779520,"('belleville, nj', 'united states')",dirrty jerz ,"[40.80079, -74.147104]",eastern time (us & canada),,ant_cyrus816,what's good w| some dinner?!
308359086234279936,"('south dublin, dublin', 'ireland')",,"[53.3373779, -6.4210559]",dublin,,caseylisa2,shakepeer why did you have to write romeo and juliet ? you've just made my life so much harder how i suppost to memories all this for exams?
308359086263640064,"('parkland, fl', 'united states')",us & brazil & uk & aus,"[26.31798475, -80.28491436]",greenland,,1ddworldwide,"zayn ? who's that ?
oh yeah that kid who takes long baths and doesn't tweet anymore ! lol -a"
308359086334959616,"('las vegas, nv', 'united states')","las vegas, nv",,mid-atlantic,"['nightout', 'friendsandlove', 'vegas']",holly_fontana,tonight is the night! let's have so much fun! #nightout #friendsandlove #vegas &lt;3
308359086305599488,"('turen, malang', 'indonesia')",malang-indonesia-jawa timur,"[-8.17883, 112.69451]",bangkok,,luluk_ludiana,i'm falling in love with you .. u u u u.. i'm falling in love faliling in love !!!
308359086725005313,"('jersey city, nj', 'united states')",,"[40.7192932, -74.0581977]",pacific time (us & canada),,mysexy_lovebre,u cant change a persn unless they the willing to change their self...
308359086691454976,"('bradford, bradford', 'united kingdom')",,"[53.82247672, -1.72718978]",none,,jodieecritchley,kinda glad i have a exam in morning cause i miss science which is just torture on a monday morning
308359087115087872,"('walsall, walsall', 'united kingdom')",willenhall,"[52.59406229, -2.06043941]",london,,_harveyf,@milligrambeats not much harder tbh! kendrick was good yeah. i was following you on soundcloud but now i dont seem to be able to sign in.
308359087270285312,"('murfreesboro, tn', 'united states')",paris10/dallastex,,mountain time (us & canada),"['crabsinabarrel', 'messiahseed']",cb_verseatyle5,#crabsinabarrel feelin' that holy energy...god use me. #messiahseed 3. 23. 13
308359087106715648,"('kildare, kildare', 'ireland')",shipping gran,"[53.21759059, -6.9874454]",casablanca,,awhgregwest,ireland tomorrow please bring me someone?!
308359087358353408,"('anaheim, ca', 'united states')",,"[33.81481617, -117.91843236]",arizona,,fantasticasian,"i swear im gonna smack my sister the next time she decides she wants to be nosey &amp; look at who im texting, bitch back up!!!"
308359089627492354,"('chicago, il', 'united states')",north canton ,"[41.86617323, -87.61694312]",none,"['sexy', 'sue', 'springbreak']",jmoneyfaust,being #sexy with #sue on #springbreak @ the field museum http://t.co/ddeci5lxpn
308359089937854464,"('islington, london', 'united kingdom')","london, uk",,london,,adanshennan,having one of those marvin gaye nights. but i'm on my own. awkward.
308359089954623488,"('', '')","surigao norte, philippines","[10.310698, 123.9090081]",singapore,,missbulingit86,"""@lv_sports: it's okay if you try and fail, but it's not okay if you fail to try"""
308359088369172480,"('falkirk, falkirk', 'united kingdom')",falkirk,"[56.01029165, -3.78287415]",dublin,,deanmacca5,@connor_devlin swoosh http://t.co/m6rjdyth14
308359090403426304,"('harlow, essex', 'united kingdom')",harlow essex,"[51.74906112, 0.10435685]",none,,rooftopwizzard,@dsquinnan that's a gorgeous pic dawn and i so want you right now easy now terry easy haha xxxxx
308359090403422210,"('oldham, oldham', 'united kingdom')","manchester, england. #3mb","[53.50565473, -2.16382422]",london,,the_futureshock,@jharness17 still on. ends wednesday.
308359090499887104,"('fareham, hampshire', 'united kingdom')",my bed,"[50.84328396, -1.13865858]",none,,alishiaajaynee,"can't sleep, there's fuck all on tv and i have to be up for college at 7. great."
308359090629931008,"('sibolga kota, kota sibolga', 'indonesia')",dna,"[1.74111, 98.78059]",pacific time (us & canada),,mychelromance,"society says be who you are and they judge you. well played, society."
308359090835423232,"('', '')",jupiter ,"[17.99185, -76.88538]",eastern time (us & canada),,lejessayer,@lesley_xc :c but is still me
308359090986446848,"('spring valley, nv', 'united states')",,"[36.12851973, -115.20859675]",arizona,,obeythesenalgas,"my feet are sooo numb that i can't even feel them d; oh well, babe time now &lt;3"
308359090164359168,"('bondy, seine-saint-denis', 'france')",bondy 93,"[48.89637673, 2.49225298]",athens,['photosbuzzsamy'],samy93140,@abdiimnms ouaiiii grave #photosbuzzsamy http://t.co/4ol61khayt
308359091225497600,"('valinda, ca', 'united states')",,"[34.0323795, -117.9209989]",none,,lomeli_samantha,i need to get a job.
308359091326177281,"('eugene, or', 'united states')",,"[44.01963794, -123.12332818]",pacific time (us & canada),['nopassing'],tylerdennis24_7,"when me and @kalendennis are playing basketball in the driveway and @mackyd11 is all time offense, it's always just 1on1. #nopassing"
308359089497456640,"('swindon, swindon', 'united kingdom')",,"[51.55208841, -1.83160669]",none,"['not', 'backonsite', 'dayrate']",jasdev1990,exactly what i wna plan for a monday mornin #not #backonsite #dayrate http://t.co/ijge4eyu5s
308359091011612673,"('urbana, il', 'united states')",,,pacific time (us & canada),,beelackassnigga,@bombayphilly @_richgod you act like his young ass can't get it too.
308359093825990657,"('reno southeast, nv', 'united states')",reno,"[39.45073368, -119.73852105]",hawaii,,onesalazar,@sbu_ck did you guys play earlier?
308359093804990464,"('', '')",...,"[6.51738, 3.39981]",west central africa,,iam_koker,hbd dear @baderinwa_ make it count! llnp! :* cc @lateeyfah
308359093792415744,"('fort worth, tx', 'united states')","huyton, liverpool","[32.73456428, -97.28013141]",none,,allyellis91,"if i lived on campus and was from texas, i'd go home every weekend for good food! none of this shite in the caf!"
308359094023110656,"('south dublin, dublin', 'ireland')","rack city,","[53.3569788, -6.4132771]",none,,killian_keogh,@katieturlough ah i cant explain it in text if i could explain it to yah it would make sense
308359094375428096,"('', '')","perth, australia","[-31.93074308, 115.83829712]",alaska,,nunu_ninja,"i'll probably receive some ""shut up you white colonialist"" response but what can u do"
308359094450933763,"('philadelphia, pa', 'united states')",west philadelphia ,"[39.96665939, -75.2342025]",mid-atlantic,,philadevphia__,thinking if i should go to mcdonalds
308359094593519618,"('wiltshire, wiltshire', 'united kingdom')",trowbridge,"[51.31285767, -2.22964576]",london,,stacehankin,so anxious that i've bitten my nails right down. oh i need my pretty nails back on :(
308359094681620481,"('new brunswick, nj', 'united states')",rooftop pyramids,"[40.4993691, -74.4470888]",central time (us & canada),['virgos'],shespeakswise_,"""@aboutvirgos: #virgos have sharp tongues and can be brutally honest."""
308359094450917376,"('murfreesboro, tn', 'united states')",where the wild things are ,"[35.89758634, -86.35396524]",central time (us & canada),,ijuanderful,i just got dizzy out of nowhere. i think i need to go grab some beer.
308359094736150528,"('centreville, al', 'united states')","birmingham, alabama","[32.9489657, -87.141479]",none,,miizz_antii_205,"bitches be like ""r.i.p i just killed the club"" no , the things you need  to be killing are those roaches twerking in your microwave . kmsl"
308359094845190144,"('donegal, donegal', 'ireland')",convoy,"[54.86179613, -7.66822807]",dublin,['worthit'],conorcairns,@deezydan @spasticatedfork good man #worthit
308359094815817728,"('manaus, amazonas', 'brasil')",,"[-3.1191629, -60.0190895]",quito,,lumacarlaa_,@_lecochaves boa noite chatooo
308359094916481024,"('north las vegas, nv', 'united states')",671home' -	702livin',"[36.22012955, -115.1480237]",pacific time (us & canada),,shootingfordomo,yuump. that's why yo ass stay late too.
308359095117807616,"('stroud, pa', 'united states')",,"[40.96357274, -75.23949098]",eastern time (us & canada),,alisatongg,@curtiskline @startupbus @thestartupbus where are you in pa? i want to hop on the bus!
308359095407235072,"('midlothian, midlothian', 'united kingdom')","rosewell, scotland","[55.85483677, -3.13624333]",edinburgh,,lesleyhaughton,@thenrymaneuver thank you lol. save my sanity.
308359095277191168,"('college station, tx', 'united states')","college station, texas",,none,,shannonkelso,@nicklebby @shelbylynn1479 yesss come it's gonna be a fun time that weekend! haha
308359095579181056,"('sawah besar, jakarta pusat', 'indonesia')",searching...,"[-6.16468652, 106.84437885]",jakarta,,jessiilie,i'm at saint john junior high school http://t.co/yb3yavcaud
308359098037047296,"('ohio, us', 'united states')","portsmouth, ohio",,eastern time (us & canada),,freddyb740,@lexi_warren serious....i'm hungry and jus got back in town...and i dont feel like cookin
308359098162884608,"('jacksonville, nc', 'united states')",,"[34.71558802, -77.45746022]",pacific time (us & canada),,haileysummerr,"@phresh_a1 i k ow, it's stupid!"
308359098515197953,"('wilmington, de', 'united states')",only the family,,central time (us & canada),,delawaeric,im not home rt @_youngshann: eric pittman scared to play me in 2k smh
308359098854932482,"('traer, ia', 'united states')",,"[42.1890852, -92.4678405]",none,,zachkaufman30,save the cheerleader save the world!
308359099253403649,"('', '')",,"[26.663665, -78.9448497]",none,,djsupab_1,@breadmanpro lmao that ass is on fire
308359102256537600,"('pennsylvania, us', 'united states')","pittsburgh, pa","[40.0100289, -79.6190111]",quito,,amberrosekeffer,@libbyrockwell think about the stars in the sky?
308359102483025922,"('iowa, us', 'united states')",,"[40.46635586, -90.67739856]",none,['classicscott'],jmurder310,@notbrianmlot i loved it. scott puked twice. i puked once. success of a party. #classicscott. we should facetime more often.
308359102810189824,"('manchester, manchester', 'united kingdom')","liverpool, uk","[53.40332, -2.26213]",casablanca,,lcarterbean,don't ruin other peoples happiness just cos you're unhappy you freaks
308359102944382976,"('west oxfordshire, oxfordshire', 'united kingdom')",oxfordshire,"[51.80363504, -1.63425199]",amsterdam,,zoe_bearx,"@plodder48 sure is, im in need of some retail therapy"
308359102910840832,"('dublin, ga', 'united states')",,"[32.53030166, -82.9030803]",none,,akilahbrown15,@oh_shessnapping you got it good then guh!
308359103221211136,"('boom, antwerp', 'belgium')","boom, belgium",,brussels,['fictionaldeathsiwillnevergetover'],astinos,"i'd say obi-wan kenobi, but since he became a force ghost... #fictionaldeathsiwillnevergetover"
308359103179280385,"('pittsburgh, pa', 'united states')",siberia,,quito,,peatwentz,hey rt this if youre going to spring fever pittsburgh and are willing to help me reach my goal of being able to lick my elbow
308359103430942721,"('', '')",worldwide,"[6.48447902, 7.5139412]",amsterdam,['oshi'],buzosmith,#oshi rt @siruchey: see small boy oh... wey wan chop better food rt @buzosmith: wats ur p? rt siruchey: perv (cont) http://t.co/llcgtn6bgd
308359103607083010,"('lakewood, oh', 'united states')",,"[41.48133082, -81.80200383]",none,,becca_houp,if i can't handle it myself it won't get handled. i don't need like or want help. ever.
308359103347040256,"('wirral, wirral', 'united kingdom')",wherever josh franceschi is,,london,,chloedmcfly,@andycasso r u callin me a vagina?
308359103829377024,"('phoenix, az', 'united states')","tukee, arizona","[33.34609603, -111.99279922]",arizona,,c_rosayy,@i_am_legenddd hahahahah alright alright! ill be waiting.
308359106555695104,"('st. joseph, mo', 'united states')",,"[39.71425409, -94.863198]",central time (us & canada),,_star_life_33,cash money still the company and bitch i'm the boss!
308359106719281152,"('dallas, tx', 'united states')",,"[32.7421549, -96.8671921]",eastern time (us & canada),,laiinaz_bcz,"viviana is dumbb, she would send me a text"
308359106895441920,"('', '')","accra, ghana","[5.58618, -0.30048]",none,,akonsalis,"i blame disney channel for my high expectations on love , men and relationships."""
308359106975133696,"('trenton, nj', 'united states')",,"[40.23477192, -74.77016852]",quito,,thefuturepro5,@_diaryofasinner why sad face
308359106941575169,"('sawgrass, fl', 'united states')","nashville, tn","[30.19258362, -81.36395122]",central time (us & canada),['sb2013'],jrloessy,yes. #sb2013 @jareddelong @zackydoo @johndfleming jeremybdavis @ beach http://t.co/kshn8acs9h
308359107126108160,"('stockton, ca', 'united states')",,"[38.0369691, -121.2718318]",pacific time (us & canada),,ernique_187,"now the table turning,and it feels like your the master and i'm on the strings."
308359107860127744,"('sunnyside, san francisco', 'united states')","san francisco, ca","[37.72462584, -122.44587888]",pacific time (us & canada),,sicjp0,sometimes it's better to stroll through life uninterested.
308359108057260032,"('old forge, pa', 'united states')","old forge, pa","[41.3769828, -75.7396135]",eastern time (us & canada),,rayrafalko,@andyacr @cinandy nice!  have fun!
308359110808727552,"('freeport, tx', 'united states')","freeport, texas","[28.9636404, -95.3517043]",eastern time (us & canada),,its_him_bayb,there should be more ups then downs...
308359110888394753,"('georgia, us', 'united states')",atl...of course ..,"[33.7598454, -84.0903998]",eastern time (us & canada),,msivytmac,this is not hotlanta!!!! @ my honeycomb hideout http://t.co/jxe1y8ryqj
308359111068766208,"('kedaton, kota bandar lampung', 'indonesia')","bandar lampung , indonesia","[-5.3434342, 105.2376999]",jakarta,"['500aday', '1000aday', 'followme', 'followback', 'openfollow', 'autofollow', 'instantfollow', 'gofollow', 'teamfollowback', 'teamautofollow', 'jfb', 'f4f']",ayu_rohmaini,#500aday #1000aday #followme #followback #openfollow #autofollow #instantfollow #gofollow #teamfollowback #teamautofollow #jfb #f4f 765
308359111047794690,"('hanover, ny', 'united states')",,"[42.4360482, -79.1152259]",none,,ceceliamae12,@brookejoy99 you got that??
308359111890857984,"('', '')",philippines,"[10.19566631, 118.89533234]",beijing,['niveasummerblast2013'],pepes_pilar,stand by... #niveasummerblast2013 @ sheridan puerto princesa http://t.co/6peayaffrv
308359112301875201,"('gray-griswold, ga', 'united states')","macon, georgia","[32.88418203, -83.54001512]",none,"['soexcited', 'thehammondscentre', 'growingup']",chelsi0131,starting my first week as a full time employee tomorrow!! #soexcited #thehammondscentre #growingup
308359112469647360,"('fargo, nd', 'united states')","fargo, nd","[46.84820259, -96.81217557]",central time (us & canada),,nicoleadietrich,@r_summers17 it's okay they're nice
308359112519979008,"('carmarthenshire, carmarthenshire', 'united kingdom')",cloud 9,"[51.76700261, -4.22645547]",london,,gemm155,@jon_jon93 weey be my friend!
308359114797486080,"('central okanagan, british columbia', 'canada')","vancouver/kelowna, bc","[49.9413799, -119.3957469]",pacific time (us & canada),,dgelineau,"@itzafrancesca definitely a 10. even though it's about high school, i can see why it's a classic."
308359115049152512,"('national city, ca', 'united states')",,"[32.68803628, -117.09920526]",pacific time (us & canada),,foreveraislinnn,"don't feel bad for me, i want you to know, deep in the cell of my heart i will feel so glad to go."
308359115103670272,"('rio rancho, nm', 'united states')","nm, land of entrapment d8","[35.21814717, -106.66274596]",mountain time (us & canada),,bokimu,trying to figure out how long until you can clean people's house and water plants and junk and i think you can do that every 6-8ish hours
308359114931703808,"('san jose, ca', 'united states')","san jose, ca","[37.34732123, -121.83781673]",hawaii,,princesschomp,"my mother and her side of the family ""no queremos prietos"""
308359115078500354,"('fife, fife', 'united kingdom')",scotland ,"[56.0128226, -3.3920571]",edinburgh,,jesssai,i do love a bit of whitney in the evening
308359115305009152,"('bromley, london', 'united kingdom')",london,,london,,lewisgrunfeld,@laurasmithxoxo i just want somewhere to put some aside each month. but i'd be saving for something and isas have no withdrawals dont they?
308359115330166784,"('stroud, gloucestershire', 'united kingdom')","gloucester, united kingdom ","[51.82180804, -2.29142501]",london,,jo_bart26,@cozzf1 just a trim and tidy :) haa! my hairdresser treats me too well!! im in there for an hour hahaa
308359115426639872,"('florida, us', 'united states')",,"[25.72964708, -80.29134641]",quito,,highsandra,gaby was a girl in his past life
308359115648929792,"('oven east, lincoln', 'united states')","lincoln, ne","[40.77167343, -96.62311435]",central time (us & canada),,najohnson84,picking some up for wanda's birthday! (@ the oven east) http://t.co/kr7judbrfr
308359115774779392,"('florida, us', 'united states')",,"[28.22161296, -81.81698336]",atlantic time (canada),,itsemilypeee,@tate_nitsche basically.. yes.
308359115837698048,"('philadelphia, pa', 'united states')",jersey,"[40.0737153, -75.1931717]",none,,aliciaapplez,@zak_bagans arms...drooling. watching ghost adventures all night!
308359116018049025,"('detroit, mi', 'united states')",somewhere cryin :'(,"[42.4392631, -83.0242793]",central time (us & canada),,famouskid_mb,@_tpscal @teamcurt1 @willjoes14 @3hunnafreak @hoeslovesteve man fuck yo niggas im coming to beat yo ass.
308359115170787328,"('smithtown, ny', 'united states')",,"[40.836495, -73.2477442]",atlantic time (canada),,jesszweigbaum_,if you tweet with exclamation/periods http://t.co/61yawwdixz
308359116592660480,"('coral gables, fl', 'united states')","miami, fl",,none,['drbronners'],____samm____,"@cbonics i read the label during a long shower over winter break, was anticlimactic #drbronners"
308359116655587328,"('manchester, manchester', 'united kingdom')",,"[53.38510811, -2.2557572]",none,,sam_collinson94,@jake_roachhh am birthday next weekend man u better be about x
308359116475211776,"('smun 64, ciracas', 'indonesia')",,"[-6.33034563, 106.88968658]",pacific time (us & canada),,syiifazurah,with 39other (@ xi ipa 1 sman 64 jakarta) http://t.co/2vtxxlccjo
308359116689133568,"('the vale of glamorgan, the vale of glamorgan', 'united kingdom')",caerdydd,"[51.44057558, -3.18978689]",none,,_yayayitskacey_,@cklandd thanks bruddaaa!
308359116752056320,"('springfield, ma', 'united states')",,"[42.12994516, -72.50146151]",atlantic time (canada),,dominique_321,"i promised myself i'm not gonna argue with people anymore so let me stick to my word lol .,"
308359116861108225,"('arlington, va', 'united states')","cleveland, oh","[38.8507881, -77.04099073]",none,,kgonzo18,getting a straight flight back home just made me even that much happier..
308359119511883776,"('curug, tangerang', 'indonesia')",,"[-6.22831789, 106.6115427]",pacific time (us & canada),,bobysubagyo,"i'm at @uphcollege (tangerang, banten) w/ 2 others http://t.co/kzn7tpv3fd"
308359119377690624,"('youngstown, oh', 'united states')",youngstown -#southside,"[41.09978893, -80.66992882]",central time (us & canada),,mrtaylor__,@dgreen_thatdude lol she lied ahaga
308359119633534977,"('', '')",,"[18.44166849, -69.93372715]",atlantic time (canada),"['black', 'white', 'sunday', 'notinthamood']",jemael_dls,#black &amp; #white #sunday #notinthamood @ cacique http://t.co/ne8co0t9rh
