308645995263188992,"('st. rose, la', 'united states')","new orleans, la","[29.9702059, -90.2968718]",central time (us & canada),"['wrestlemania28', 'wweconfessions']",derekstewart84,i've actually became a cena fan before #wrestlemania28 i enjoyed it when he kept it real on the rock. #wweconfessions,happy
308645997020606465,"('leicester, leicester', 'united kingdom')",,"[52.63702527, -1.0851636]",london,,jeet0dedra,"fuck this shit, magaluf in a couple of months",angry
308645997075124224,"('mamajang, kota makasar', 'indonesia')",,"[-5.1537806, 119.4211054]",alaska,['leo'],paullgerson,"rt @zodiaczone: for a #leo,when a relationship is over, really over, it is over for good. no second
chances it's dead and gone.",happy
308645997125443585,"('hyndburn, lancashire', 'united kingdom')",lancashire,"[53.7543438, -2.3517111]",none,"['celebrations', 'partytime', 'onedirection']",becksticksbbk,"can't believe its my birthday tomorra! come around too quick #celebrations #partytime hopefullygetthe #onedirection cd, dvd, poster,t-shirt",happy
308645997322584064,"('saint albans, hertfordshire', 'united kingdom')","saint albans, england",,london,,tobiascharles,@smellyc4tt @ulysseforde haha - catt and i paid for everything! - also i just munched through that whole box of mikado... sorry,sad
308645997393870848,"('carmarthenshire, wales', 'united kingdom')",netherlands ,,amsterdam,,gerard461,@nffc2009 stay till sunday. then back to work for 3 weeks.,
308645997414842368,"('north providence, ri', 'united states')",,"[41.84164884, -71.47534424]",atlantic time (canada),,bigmanevan,you remind me of my bimmer,calm
308645997586812929,"('redlands, ca', 'united states')","redlands, california","[34.0561912, -117.14326036]",pacific time (us & canada),,tatianapineiro,finally think i've found what i'm chasing after.,happy
308645997557452801,"('riverdale, ia', 'united states')",,"[41.54789354, -90.46864834]",mountain time (us & canada),,samantaclaudia,@xramnaes you love me. and you fuckin kno that shit too(((:,angry
308645997570031616,"('huntington beach, ca', 'united states')",brazil,,greenland,,todateame3,@maleemblems i thought you were the boys. again.,
308645997649727489,"('dublin city, dublin', 'ireland')",dublin,"[53.38448278, -6.24937835]",dublin,,efahasnofriends,"i need you love. i need your time. when everything's wrong, you make it right.",happy
308645997955932160,"('wisconsin, us', 'united states')",ripon wiscooo,"[43.8170967, -88.9046427]",central time (us & canada),,smallfry_4,snapchat anyone? smalls5,happy
308645998148853760,"('tonbridge and malling, kent', 'united kingdom')",bed,"[51.29217843, 0.31337905]",london,,_alysxx,what am i even gonna do on a plane for 10 hours tho,sad
308645997893013504,"('huntsville, al', 'united states')",alabama,"[34.6577384, -86.5501992]",eastern time (us & canada),,tdunk21,"""@rtgive: ""why would he ask me to prom? he could go with a potato and itd be the same"" @mojo4tennis"" @helmsiee",angry
308645998664757248,"('walker, la', 'united states')",louisiana,"[30.49045295, -90.87598331]",central time (us & canada),,crmacabe,@ashiirley you're beautiful the way you are,calm
308645998769614848,"('hartsville, sc', 'united states')",,"[34.3767615, -80.0680242]",eastern time (us & canada),,cant_catch_36,i still feel bad that towson cut their mens soccer and baseball programs. title ix isnt exactly fair.,sad
308646001139408897,"('spring city, pa', 'united states')",dreamchasin somewhere,"[40.18022002, -75.55758077]",pacific time (us & canada),,dollbby_elisha,looks like ill be good either way .,angry
308646001118425088,"('lower burrell, pa', 'united states')","pittsburgh, pa",,eastern time (us & canada),,rupperpuns,"comcast, i love when you crap out when i'm taking a test. plz keep it up.",happy
308646001445588993,"('south carolina, us', 'united states')",,"[34.62249254, -78.65218478]",atlantic time (canada),,xoxo_bnd,some people will do anything just to get a mortifying monday picture of somebody,angry
308646001697247233,"('heath, oh', 'united states')",,"[40.02732604, -82.43269582]",none,"['coldoutside', 'softballprobs']",taya_04,bundling up for softball today #coldoutside #softballprobs,sad
308646001927921665,"('los angeles, ca', 'united states')",la & nyc,"[34.11039858, -118.33967932]",pacific time (us & canada),"['styling', 'stylist']",schoolofstyle,daily stylist to study: @benjamin_bruno #styling #stylist,happy
308646002116681728,"('middleburg-clay hill, fl', 'united states')",,"[30.17534578, -81.82650983]",none,,nickofjaxpack,@nicholebby i can't argue that,calm
308646002288627712,"('alexandria, in', 'united states')",,"[40.26957929, -85.67864241]",central time (us & canada),,aubstadium,maybe going shopping will put me in a better mood.,calm
308646002913583105,"('rio rancho, nm', 'united states')",,"[35.26459945, -106.66787345]",none,,_briplant_,"""@brosloth: why isn't there a sloth emoji"" @katherine_ann_ @lindseykayl",angry
308646003333013506,"('west virginia, us', 'united states')",south carolina,"[37.71198351, -81.15186671]",eastern time (us & canada),,terminallych1ll,@xochloep yea if the dad isn't some ratchet weak guy,happy
308646003433680896,"('north peninsula, fl', 'united states')",ormond by the sea,"[29.26643067, -81.03005509]",none,,travis_osteen,@sashavond wow sasha i never knew you take pictures of me and keep them that's so weird!!!,happy
308646004356427776,"('delaware, us', 'united states')",new jersey,"[39.72284343, -75.0514896]",central time (us & canada),,daniellebarrila,209 followers and not one of them is @jordanknight or @donniewahlberg gotta fix that :),sad
308646004582907905,"('motherwell, eastern cape', 'south africa')","port elizabeth, south africa","[-33.79213889, 25.58975778]",none,,mzwaban2yedwa,"if your girlfriend doesn't know the correct spelling of 'tongue', don't marry that bitch.",sad
308646005178507264,"('jackson, ms', 'united states')",jackson ms,"[32.350076, -90.2351387]",none,,imhis_situation,at the nail shop...guess ill get my nails and toes did...then later me bay and lil bro a go out for pizza....im thimking mazzios!!:-),angry
308646005069447168,"('city of bristol, city of bristol', 'united kingdom')",bristol,"[51.41901715, -2.54162817]",none,,hbpencil90,@ianaxton hi can u help me out by a mention on our local news about mixers magnets we're little mix fans please tell us what u can do for us,sad
308646005182722048,"('basingstoke and deane, hampshire', 'united kingdom')",basingstoke,,london,,izzzybarker,@letphilippadown thats quite alot d:,sad
308646006004776960,"('north charleston, sc', 'united states')","ventura, ca & charleston, sc","[32.98493261, -80.07234774]",pacific time (us & canada),"['getmovinorgetmovedon', 'getrollinorgetrolledover']",mdavis4291,"even if you're on the right track, you'll get run over if you just sit there #getmovinorgetmovedon #getrollinorgetrolledover",happy
308646006042546177,"('malibu, ca', 'united states')",malibu,"[34.01618812, -118.81362137]",pacific time (us & canada),,calichick3393,unexpected text messages from the people you love the most has a positive effect on your entire body.,happy
308646006323544065,"('glasgow city, glasgow city', 'united kingdom')","glasgow, uk",,edinburgh,,kriskesiakphoto,@cpphotographs it was just standard cassette tape by the way ;-). here is the colour image: http://t.co/bsxpda1gus,calm
308646006529073153,"('', '')","paranaque city, philippines","[14.45794255, 121.03622675]",singapore,,arvinescueta,last break. (@ teleperformance) http://t.co/me3yvlbpeo,calm
308646006889795584,"('white settlement, tx', 'united states')",,"[32.7439927, -97.4624322]",central time (us & canada),['trueleader'],babyhulk_54,"kobe getting his team back to 500 is actually a really big accomplishment! lakers wanted to give up, but kobe wouldn't let them! #trueleader",sad
308646006868832257,"('south carolina, us', 'united states')",,"[32.4036363, -81.7646431]",none,,carrie_ashton,"sometimes in my tears i drown, but i never let it get me down. so when negativity surrounds, i know someday it'll all turn around.",happy
308646006923329536,"('falkirk, falkirk', 'united kingdom')",,"[56.0267039, -3.8334215]",none,,sueb7198,@omi1974 @derbyram1103 lol that never stopped u before doll,
308646009507045376,"('merritt island, fl', 'united states')",,"[28.3524144, -80.7043518]",quito,,funsize_athlete,i always get sleepy at this time of day,happy
308646009792237568,"('south carolina, us', 'united states')",p m a ,"[34.1449466, -81.34025752]",none,,ebblouiss_,@mycrew_tru it is!!!,calm
308646009783844864,"('new york, ny', 'united states')",nyc,,hawaii,,gpbgeorge,@proudtogomez love your twitter page :)),happy
308646009947430912,"('east dunbartonshire, east dunbartonshire', 'united kingdom')",,"[55.89994834, -4.21366531]",none,,jflorencelfc,@darren_f95 no hahaha?  thats not even a rumour? your just trying to be a cunt,angry
308646009960030208,"('pennsylvania, us', 'united states')",ridin around n gettin it ,"[40.0752072, -76.26859905]",central time (us & canada),,p_radical,"the man did just win a super bowl with his arm,ahad a hell of a season and definitely deserves a lot of money just not the most.",calm
308646010081660929,"('san francisco, ca', 'united states')","memphis, tennessee",,central time (us & canada),,memphisyelp,"read all about @jimsplace1921 and why arpana w thinks it is the ""most lively upscale bar in memphis"" in today's rotd! http://t.co/fqwik0hfth",angry
308646010262007809,"('hattiesburg, ms', 'united states')",family's house,"[31.32752941, -89.33038499]",central time (us & canada),['yet'],sirv_neck,"all the fussin and all the fightin, i really just wish it would stop, she we want it now and i ain't even at the top.. #yet",sad
308646010639491072,"('munhall, pa', 'united states')","west mifflin, pa","[40.40983274, -79.90260632]",eastern time (us & canada),,arnoldpaulmurr,another lovely day at the munhall rite aid....,happy
308646010064887808,"('miami, fl', 'united states')","miami, fl",,quito,"['rih', 'cake']",hotpen_riri,yes i wanna see you in the back ! #rih #cake xx http://t.co/pcrrml4qnr,calm
308646010920525824,"('', '')","mumbai, india","[19.12499046, 72.86496735]",mumbai,,lifeisbetter,hmm... won't those be saalas? :) can't be ghar jamaii either ;) @oneiros_p: @lifeisbetter join hdfc bank for brownie points.,happy
308646011096678400,"('espoo, uusimaa', 'suomi')","espoo, finland",,athens,,ninajurvanen,"@roy_cam it is good if someone/some country cares. but how the media handles the subject in finland, i find it weird. must rely on twitter!",happy
308646011084087296,"('division no. 22, manitoba', 'canada')",,"[55.74045053, -97.8723708]",eastern time (us & canada),"['teampretty', 'pretty', 'youngempire', 'teamfreak', 'obeyreality']",mzrozaay,young &amp; gettin it ;) #teampretty #pretty&amp;paid #youngempire #teamfreak #obeyreality ;) ;) ;),happy
308646011318984704,"('north east derbyshire, derbyshire', 'united kingdom')",chesterfield.,"[53.18235005, -1.40464164]",london,,caraamarieex,spent my day cleaning up sick and wiping snotty noses...how i love my job,happy
308646011486744576,"('durham, durham', 'united kingdom')",durham,"[54.7768332, -1.50740419]",amsterdam,,amy_hassard,you mess with the lioness you get the claws.,angry
308646013734879232,"('dublin city, dublin', 'ireland')","dublin, ireland","[53.36541571, -6.28731336]",dublin,,jessicagera13,"ed sheeran was mentioned on telly and my little sister said 'aw that's your boyfriend jessy', she knows what's up",calm
308646014275956736,"('staten island, ny', 'united states')",long island/staten island,"[40.61463803, -74.09095859]",eastern time (us & canada),,kellycooleen,my neighbor is deadass so annoying like why are you talking so damn loud,sad
308646014385000449,"('burbank, ca', 'united states')","los angeles, ca","[34.15485241, -118.34825149]",pacific time (us & canada),,otrain42,@pkotsiovos24 nice! i am headed there in a couple weeks. i was seeing if you were taking spring break there,sad
308646015144194048,"('amherst, ma', 'united states')",massachusetts,"[42.3865352, -72.5327197]",eastern time (us & canada),['bathroomhumor'],naztneto,"breaking news: the illustrious chinese pornstar, dong wang, is at umass and he's hungry for tacos #bathroomhumor http://t.co/idmyj5bftc",happy
308646015244836864,"('chesapeake, va', 'united states')","long beach, va","[36.74719436, -76.23644666]",central time (us & canada),,_dwrim,@lick_nae_tweetz lol is nard in town cuz i can't never find him,happy
308646015190315008,"('neptune, nj', 'united states')",,"[40.22087656, -74.03321265]",none,,aderario90,can't wait to party on my birthday.,happy
308646015282589697,"('rose hill, va', 'united states')","arlington, va.",,eastern time (us & canada),,ebamagazine,carrier talks shifting voluntary strategy: http://t.co/ijx4xxqoac,happy
308646014716350464,"('greeley, co', 'united states')",,"[40.41494864, -104.70685235]",none,,fassler_roann,be yourself no matter what. hold you head high all the time. don't show how you are broken.,sad
308646015819476993,"('springdale, ar', 'united states')",,"[36.18502777, -94.14163183]",mountain time (us & canada),,calliee_bolainn,"people will talk shit about you your whole life, so you might as well suck it up &amp; get over it.",sad
308646015945293825,"('scott, in', 'united states')",evansville indianna ,,central time (us & canada),,abigaylelarue_,ever have that one person whose presence automatically pisses you off?,sad
308646016045969409,"('fort carson, co', 'united states')",carolina nigga ...fwm,"[38.7450647, -104.8005695]",central time (us & canada),,_pardonmy5wagg,wish i had some 1 to talk to about it,sad
308646016108871680,"('dublin city, dublin', 'ireland')","dublin, ireland",,dublin,,peterc83,@keepyourhead first 3d with my glasses this weekend. me nerves! is it uncomfortable?,sad
308646017820147713,"('chantilly, va', 'united states')",merp city,"[38.8879143, -77.39825417]",none,,yonzalay,why is throwback thursday pointless? cause every picture is technically a throwback.,happy
308646018021482496,"('toronto, ontario', 'canada')","toronto, canada","[43.63937283, -79.49098854]",eastern time (us & canada),['postivethoughts'],mediaevalgirl,"having a tough day. more coffee. just gotta keep going, keep smiling and keep at it :) #postivethoughts",happy
308646018046627840,"('bahagian limbang, sarawak', 'malaysia')",brunei,"[4.9411132, 114.95126326]",alaska,,ipocoyo,"@veevil hahaha nah!! youre not even fat yourself!! i'm not thin ah, april and vili is :p",angry
308646018419920896,"('edgewood, oh', 'united states')","conneaut, ohio","[41.88109031, -80.78001598]",quito,,tonythatyga,@ashlynnharvey it's @tonythatyga  -__-,happy
308646019246198784,"('sothall, sheffield, sheffield', 'united kingdom')",on stage with westlife 15/7/11,,london,,teamfeehily,"@gillb74 yeah, it's not easy!",happy
308646019304914946,"('dekalb, il', 'united states')",naperville ,"[41.93514445, -88.7635293]",central time (us & canada),['sorrynotsorry'],kanikasingh104,"""@totalsratmove: being more attracted to a guy's wardrobe than his personality. tsm."" @jeffmeyer02 uhm #sorrynotsorry :)",sad
308646019288154112,"('normal, il', 'united states')","frankfort, illinois","[40.5116037, -88.9916425]",central time (us & canada),,patrickevansii,"""@awfulannouncing: new post - stephen a. smith rants on ties in hockey, which don't exist anymore http://t.co/c0p4fevbw8"" @stephenasmith",happy
308646019556577280,"('', '')",tel aviv,"[32.0688051, 34.7878572]",jerusalem,"['dogs', 'yorkie', 'keeshound']",sarahtulin,introducing mr. moby &amp; zeus http://t.co/kgr5dxbqp4 #dogs #yorkie #keeshound,happy
308646019611099136,"('mantes-la-jolie, yvelines', 'france')",,,amsterdam,,douns78,@sabriinahey @saidteh94 ptdddddddddddr oh vous deux sava hein.,angry
308646020114440192,"('toronto, ontario', 'canada')",industral district,,quito,,samboucherhatt,"double cross the devil, trying to forge my signature",sad
308646022186401795,"('dolton, il', 'united states')",some where u not ..!!,"[41.63913926, -87.61533631]",atlantic time (canada),,_arrogantfame_,lock it up nd throw away tha key.,
308646022228348929,"('cleveland, oh', 'united states')",,"[41.45254625, -81.5888835]",quito,,kaelynn_,that shit crazy im as loyal as it gets and im single !!!,
308646022408720384,"('simi valley, ca', 'united states')",,"[34.27722837, -118.68444066]",none,,gunnar_skidmore,well as much as everyone cares how hard each of your sports is,happy
308646022198992896,"('', '')",kenya,"[-1.2653722, 36.8120098]",nairobi,,maloba,@okechukwuthedon gave me a little bit of history as far as sanctions in kenya are involved. but we're in a global recession!,sad
308646022513569792,"('bradford, bradford', 'united kingdom')",bradford,"[53.7656115, -1.7755865]",london,,funnyguytim1990,@torydom history proves we have been the international police. need to say no it aint our fight. let the super powers sort it.,calm
308646022081560576,"('iowa, us', 'united states')",,"[40.46896403, -90.6864666]",none,['swaggerwagon'],aj_browny24,where my motherfathers at? hot boxin in the #swaggerwagon @ricknaschke,calm
308646022597468161,"('grand junction, co', 'united states')",,"[39.07396033, -108.55764344]",pacific time (us & canada),"['gtfo', 'probsnot', 'rude']",youngfresh_23,these two boys just asked me if i work for playboy #gtfo #probsnot #rude,angry
308646023360811008,"('', '')","guayaquil, ecuador","[-2.1935997, -80.98639679]",quito,,biancamosquera,stores in canada &gt; stores in ec. weather in ec &gt; weather in canada :] rt@american_sunset: biancamosquera hahaha yeah! today is very cold! :s,happy
308646023381786624,"('milpitas, ca', 'united states')","iphone: 37.456943,-121.919050",,pacific time (us & canada),,kendenmead,@scottjohnson there are multiple paths thing could take. hoping for the best ;),calm
308646023478247424,"('union street coffee roastery, san francisco', 'united states')",san francisco,"[37.797149, -122.43539718]",alaska,,sfmarinagirl,coffee. coffee. coffee. coffee. caffeine! (@ union st coffee roastery) http://t.co/rgrsbgv8qh,calm
308646022106722305,"('wokingham, wokingham', 'united kingdom')","reading, united kingdom","[51.42759336, -0.88288289]",none,,beckiefreemanx,@joshuahart78 what about now http://t.co/gptdipzmtf,sad
308646024002547712,"('espoo, uusimaa', 'finlandia')","espoo, finlandia",,madrid,,victorianauthiz,"i tried to forget you, i tried to forgive you, but the words could never tell you how much i still miss you...",sad
308646026271682560,"('daytona beach, fl', 'united states')",florida/dc,"[29.20189067, -81.05346781]",eastern time (us & canada),,becketmcginn,@doxielady4 thank you. i think the next time will be better for him.,calm
308646026250686464,"('mississippi, us', 'united states')",,"[34.36794661, -89.53779639]",eastern time (us & canada),,angrysierra,literally so fucking tired of the stuck up people here it's ridiculous get the fuck over yourself you're not better than anyone else,angry
308646026280042497,"('chattanooga, tn', 'united states')","chattanooga,tn","[34.98797055, -85.3297292]",eastern time (us & canada),['healingnectar'],dsgriffis,"being sick, aka the justification i need for drinking all of @oppositeharmony 's aloe drink. #healingnectar",happy
308646026649165824,"('', '')",,"[24.87747, 67.0648891]",none,,zaynsaleem,worried about da future of our youth by looking at current uncertainty in karachi......,calm
308646026632372224,"('south carolina, us', 'united states')","nj, pa , sc","[33.95726, -80.94119]",eastern time (us & canada),,juslando69,@iamrah 3 sets of 20 every other day,calm
308646027198611456,"('pacific heights, san francisco', 'united states')",,"[37.79520961, -122.42733425]",none,,rwr_greenst,first half of green street is off,happy
308646027181830144,"('fingal, dublin', 'ireland')",firhouse,,dublin,,prod_by_kudos,first upload to my channel is a sick collab with @youngtl2 hit the jump and subscribe to the new channel http://t.co/rttjfn0lyj,happy
308646028058451968,"('galloway, nj', 'united states')","long branch, nj","[39.4981797, -74.5189453]",eastern time (us & canada),,jehuty88,@crysis wrapped up the single player campaign for the first time. inter-stellar! loved it! wish it were longer. online is fun!,happy
308646030369513472,"('cork, cork', 'ireland')",cork ,"[51.9316716, -8.395153]",dublin,,stacey_katie97,@robmsheehan story mate,happy
308646030029758464,"('new london, ct', 'united states')",new london ,"[41.32768504, -72.09989961]",quito,,veydakiss,i need to get my shit right before we leave on thursday,angry
308646030306594816,"('paradise, nv', 'united states')",las vegas,"[36.12676375, -115.17018215]",central time (us & canada),,kingalikmjstyle,@floesknowshoes lol ! don't go 2 crazy with the credit card chirp ! i don't wana see u buying new skateboard every 2 days !,sad
308646031111905280,"('brownsville, tn', 'united states')",,"[35.60542523, -89.24753024]",none,['i'],aselfmadechic,awww okay...so u still aint gone tell me..i know...i jus wanna hear it from yhu..!!!#i'llwait,angry
308646030314975233,"('austin, tx', 'united states')",the internet,"[30.26289434, -97.7367436]",kolkata,['sxswedu'],eduora,"we're kick starting #sxswedu! ""it's evident that the energy around innovation in learning is intense!"" http://t.co/lhvdwzpo4x",happy
308646031271292928,"('chicago, il', 'united states')",chicago,"[41.8797853, -87.6382496]",central time (us & canada),,tweedles3,its hard to make calls when pandora is on a roll,sad
308646030306578432,"('cardiff, cardiff', 'united kingdom')",pembrokeshire,"[51.49498862, -3.14348771]",london,,alipally90,"sooo my white tac mouse has been squished ..sad day.
knew the cleaners didn't like me, but why take it out on taccy? http://t.co/289rqa47gw",happy
308646031418073090,"('dover, de', 'united states')",dover de,"[39.16115463, -75.53105806]",eastern time (us & canada),,apdfish,@chrissylovet if you need anything let me know,sad
308646031518748672,"('saint helier, saint helier', 'united kingdom')",,,london,,40jennywilliams,"when i rt a tweet, it doesn't mean i accept what it says. sometimes, i wanna know what other tweepz feel about that tweet.",sad
308646031720058880,"('whitpain, pa', 'united states')",in the clouds,"[40.17715255, -75.27611423]",quito,['bouttoleave'],vickyyysecrettt,my stomach always growls so loud in this class #bouttoleave,happy
308646032072396801,"('midas auto service experts, jacksonville', 'united states')",,"[30.26352721, -81.739125]",quito,['notcool'],itisnaomi,"was quoted an hour at the most, 3 hours later &amp; i'm still here. #notcool (@ midas) http://t.co/yin0uwqrqr",calm
308646032659591168,"('fayetteville, nc', 'united states')",910 ~ 300,"[35.0856929, -78.9827044]",atlantic time (canada),,brvcks,whats that supposed to mean?,angry
308646033112567808,"('east hertfordshire, hertfordshire', 'united kingdom')",hertford,"[51.80934917, -0.07537367]",london,,zackkbarber,got to catch up on the walking dead. i miss this show.,sad
308646033271967744,"('grand island, ne', 'united states')","grand island,nebraska","[40.91759193, -98.34421917]",central time (us & canada),,ikahler15,the metal gear solid 3 theme song is the best,happy
308646033766895616,"('holmes beach, fl', 'united states')",,"[27.52331969, -82.71301004]",pacific time (us & canada),,taylor_maas,i've been waiting too long for this type of relaxation http://t.co/b8wlhfei0h,happy
308646034882576384,"('', '')",#teamjamaica,"[18.5159514, -77.7815844]",eastern time (us & canada),,mrwess10,@ispz1 yeah man it can work with. from music a play constantly n it a change up then iguess thats good enough for me.,sad
308646035180371968,"('venray, limburg', 'nederland')",where da hood at,"[51.51829788, 5.99039681]",greenland,,ladoublemers,@carmoede @tedmeth hahahahaahahhabhahah,calm
308646035876638720,"('', '')",bangalore,"[13.3265798, 77.1252465]",new delhi,,j_sankalp,"""@tedofficialpage: that awkward moment when you don't know how to smile when someone is taking a picture.""
yeah happens with me always..",calm
308646036547719169,"('carlstadt, nj', 'united states')",201 jersey,"[40.84383187, -74.09643845]",atlantic time (canada),,carolmel3192,seriously i cannot concentrate on these stupid ass papers! grr!,angry
308646036690305024,"('junction city, ks', 'united states')",773/847/785,"[39.03050313, -96.82947287]",mountain time (us & canada),,littlel0ca,time to get my scripts filled,angry
308646037004877826,"('montgomery, al', 'united states')",,"[32.3488356, -86.33440052]",none,,koolaidboy08,are u bout it @prettyassammi,angry
308646036900024320,"('the red sun next door, amsterdam', 'the netherlands')",the netherlands,"[52.34626792, 4.86598771]",greenland,"['sushi', 'life']",wesleyhendriks,here we go again! #sushi #life@linkedin (@ the red sun w/ 2 others) [pic]: http://t.co/fcnnqoi6sz,angry
308646038842011648,"('solihull, solihull', 'united kingdom')","solihull, birmingham","[52.43435411, -1.79412572]",casablanca,,stylesmeg,@jiajiesu oh cause tom the psychology teacher gets the 37 and always sits next to me,calm
